,date,from,to,load,pv
27611,2017-10-16 00:00:00,2017-10-16 14:45:00,2017-10-16 15:00:00,24950.0,3088.63
27612,2017-10-16 00:00:00,2017-10-16 15:00:00,2017-10-16 15:15:00,24690.0,2929.04
27613,2017-10-16 00:00:00,2017-10-16 15:15:00,2017-10-16 15:30:00,24482.0,2710.23
27614,2017-10-16 00:00:00,2017-10-16 15:30:00,2017-10-16 15:45:00,24227.0,2470.56
27615,2017-10-16 00:00:00,2017-10-16 15:45:00,2017-10-16 16:00:00,24005.0,2246.29
27616,2017-10-16 00:00:00,2017-10-16 16:00:00,2017-10-16 16:15:00,23765.0,2028.95
27617,2017-10-16 00:00:00,2017-10-16 16:15:00,2017-10-16 16:30:00,23491.0,1774.68
27618,2017-10-16 00:00:00,2017-10-16 16:30:00,2017-10-16 16:45:00,23338.0,1497.01
27619,2017-10-16 00:00:00,2017-10-16 16:45:00,2017-10-16 17:00:00,23461.0,1215.51
27620,2017-10-16 00:00:00,2017-10-16 17:00:00,2017-10-16 17:15:00,23679.0,945.56
27621,2017-10-16 00:00:00,2017-10-16 17:15:00,2017-10-16 17:30:00,23661.0,708.31
27622,2017-10-16 00:00:00,2017-10-16 17:30:00,2017-10-16 17:45:00,23570.0,473.64
27623,2017-10-16 00:00:00,2017-10-16 17:45:00,2017-10-16 18:00:00,23460.0,277.04
27624,2017-10-16 00:00:00,2017-10-16 18:00:00,2017-10-16 18:15:00,23461.0,113.94
27625,2017-10-16 00:00:00,2017-10-16 18:15:00,2017-10-16 18:30:00,23749.0,28.04
27626,2017-10-16 00:00:00,2017-10-16 18:30:00,2017-10-16 18:45:00,24097.0,1.51
27627,2017-10-16 00:00:00,2017-10-16 18:45:00,2017-10-16 19:00:00,24547.0,0.0
27628,2017-10-16 00:00:00,2017-10-16 19:00:00,2017-10-16 19:15:00,24892.0,0.0
27629,2017-10-16 00:00:00,2017-10-16 19:15:00,2017-10-16 19:30:00,24853.0,0.0
27630,2017-10-16 00:00:00,2017-10-16 19:30:00,2017-10-16 19:45:00,24618.0,0.0
27631,2017-10-16 00:00:00,2017-10-16 19:45:00,2017-10-16 20:00:00,24449.0,0.0
27632,2017-10-16 00:00:00,2017-10-16 20:00:00,2017-10-16 20:15:00,24338.0,0.0
27633,2017-10-16 00:00:00,2017-10-16 20:15:00,2017-10-16 20:30:00,23965.0,0.0
27634,2017-10-16 00:00:00,2017-10-16 20:30:00,2017-10-16 20:45:00,23511.0,0.0
27635,2017-10-16 00:00:00,2017-10-16 20:45:00,2017-10-16 21:00:00,23430.0,0.0
27636,2017-10-16 00:00:00,2017-10-16 21:00:00,2017-10-16 21:15:00,23114.0,0.0
27637,2017-10-16 00:00:00,2017-10-16 21:15:00,2017-10-16 21:30:00,22834.0,0.0
27638,2017-10-16 00:00:00,2017-10-16 21:30:00,2017-10-16 21:45:00,22257.0,0.0
27639,2017-10-16 00:00:00,2017-10-16 21:45:00,2017-10-16 22:00:00,22387.0,0.0
27640,2017-10-16 00:00:00,2017-10-16 22:00:00,2017-10-16 22:15:00,21463.0,0.0
27641,2017-10-16 00:00:00,2017-10-16 22:15:00,2017-10-16 22:30:00,21239.0,0.0
27642,2017-10-16 00:00:00,2017-10-16 22:30:00,2017-10-16 22:45:00,20759.0,0.0
27643,2017-10-16 00:00:00,2017-10-16 22:45:00,2017-10-16 23:00:00,20599.0,0.0
27644,2017-10-16 00:00:00,2017-10-16 23:00:00,2017-10-16 23:15:00,20125.0,0.0
27645,2017-10-16 00:00:00,2017-10-16 23:15:00,2017-10-16 23:30:00,19650.0,0.0
27646,2017-10-16 00:00:00,2017-10-16 23:30:00,2017-10-16 23:45:00,19140.0,0.0
27647,2017-10-16 00:00:00,2017-10-16 23:45:00,2017-10-17 00:00:00,19027.0,0.0
27648,2017-10-17 00:00:00,2017-10-17 00:00:00,2017-10-17 00:15:00,18899.0,0.0
27649,2017-10-17 00:00:00,2017-10-17 00:15:00,2017-10-17 00:30:00,18752.0,0.0
27650,2017-10-17 00:00:00,2017-10-17 00:30:00,2017-10-17 00:45:00,18463.0,0.0
27651,2017-10-17 00:00:00,2017-10-17 00:45:00,2017-10-17 01:00:00,18339.0,0.0
27652,2017-10-17 00:00:00,2017-10-17 01:00:00,2017-10-17 01:15:00,18214.0,0.0
27653,2017-10-17 00:00:00,2017-10-17 01:15:00,2017-10-17 01:30:00,18019.0,0.0
27654,2017-10-17 00:00:00,2017-10-17 01:30:00,2017-10-17 01:45:00,17921.0,0.0
27655,2017-10-17 00:00:00,2017-10-17 01:45:00,2017-10-17 02:00:00,17904.0,0.0
27656,2017-10-17 00:00:00,2017-10-17 02:00:00,2017-10-17 02:15:00,17714.0,0.0
27657,2017-10-17 00:00:00,2017-10-17 02:15:00,2017-10-17 02:30:00,17722.0,0.0
27658,2017-10-17 00:00:00,2017-10-17 02:30:00,2017-10-17 02:45:00,17702.0,0.0
27659,2017-10-17 00:00:00,2017-10-17 02:45:00,2017-10-17 03:00:00,17634.0,0.0
27660,2017-10-17 00:00:00,2017-10-17 03:00:00,2017-10-17 03:15:00,17445.0,0.0
27661,2017-10-17 00:00:00,2017-10-17 03:15:00,2017-10-17 03:30:00,17431.0,0.0
27662,2017-10-17 00:00:00,2017-10-17 03:30:00,2017-10-17 03:45:00,17457.0,0.0
27663,2017-10-17 00:00:00,2017-10-17 03:45:00,2017-10-17 04:00:00,17528.0,0.0
27664,2017-10-17 00:00:00,2017-10-17 04:00:00,2017-10-17 04:15:00,17584.0,0.0
27665,2017-10-17 00:00:00,2017-10-17 04:15:00,2017-10-17 04:30:00,17675.0,0.0
27666,2017-10-17 00:00:00,2017-10-17 04:30:00,2017-10-17 04:45:00,17983.0,0.0
27667,2017-10-17 00:00:00,2017-10-17 04:45:00,2017-10-17 05:00:00,18241.0,0.0
27668,2017-10-17 00:00:00,2017-10-17 05:00:00,2017-10-17 05:15:00,18676.0,0.0
27669,2017-10-17 00:00:00,2017-10-17 05:15:00,2017-10-17 05:30:00,18837.0,0.0
27670,2017-10-17 00:00:00,2017-10-17 05:30:00,2017-10-17 05:45:00,19091.0,0.0
27671,2017-10-17 00:00:00,2017-10-17 05:45:00,2017-10-17 06:00:00,19582.0,0.0
27672,2017-10-17 00:00:00,2017-10-17 06:00:00,2017-10-17 06:15:00,20990.0,0.0
27673,2017-10-17 00:00:00,2017-10-17 06:15:00,2017-10-17 06:30:00,21809.0,0.0
27674,2017-10-17 00:00:00,2017-10-17 06:30:00,2017-10-17 06:45:00,22757.0,0.0
27675,2017-10-17 00:00:00,2017-10-17 06:45:00,2017-10-17 07:00:00,23369.0,0.0
27676,2017-10-17 00:00:00,2017-10-17 07:00:00,2017-10-17 07:15:00,23853.0,0.0
27677,2017-10-17 00:00:00,2017-10-17 07:15:00,2017-10-17 07:30:00,24278.0,0.0
27678,2017-10-17 00:00:00,2017-10-17 07:30:00,2017-10-17 07:45:00,24846.0,0.14
27679,2017-10-17 00:00:00,2017-10-17 07:45:00,2017-10-17 08:00:00,24859.0,14.55
27680,2017-10-17 00:00:00,2017-10-17 08:00:00,2017-10-17 08:15:00,25035.0,78.36
27681,2017-10-17 00:00:00,2017-10-17 08:15:00,2017-10-17 08:30:00,25180.0,232.14
27682,2017-10-17 00:00:00,2017-10-17 08:30:00,2017-10-17 08:45:00,25499.0,409.8
27683,2017-10-17 00:00:00,2017-10-17 08:45:00,2017-10-17 09:00:00,25695.0,600.4
27684,2017-10-17 00:00:00,2017-10-17 09:00:00,2017-10-17 09:15:00,25477.0,764.43
27685,2017-10-17 00:00:00,2017-10-17 09:15:00,2017-10-17 09:30:00,25694.0,967.11
27686,2017-10-17 00:00:00,2017-10-17 09:30:00,2017-10-17 09:45:00,25954.0,1173.24
27687,2017-10-17 00:00:00,2017-10-17 09:45:00,2017-10-17 10:00:00,26207.0,1433.66
27688,2017-10-17 00:00:00,2017-10-17 10:00:00,2017-10-17 10:15:00,26063.0,1614.32
27689,2017-10-17 00:00:00,2017-10-17 10:15:00,2017-10-17 10:30:00,26193.0,1799.3
27690,2017-10-17 00:00:00,2017-10-17 10:30:00,2017-10-17 10:45:00,26434.0,1966.11
27691,2017-10-17 00:00:00,2017-10-17 10:45:00,2017-10-17 11:00:00,26571.0,2131.34
27692,2017-10-17 00:00:00,2017-10-17 11:00:00,2017-10-17 11:15:00,26769.0,2359.27
27693,2017-10-17 00:00:00,2017-10-17 11:15:00,2017-10-17 11:30:00,26589.0,2427.77
27694,2017-10-17 00:00:00,2017-10-17 11:30:00,2017-10-17 11:45:00,26823.0,2621.15
27695,2017-10-17 00:00:00,2017-10-17 11:45:00,2017-10-17 12:00:00,26675.0,2647.93
27696,2017-10-17 00:00:00,2017-10-17 12:00:00,2017-10-17 12:15:00,26326.0,2759.22
27697,2017-10-17 00:00:00,2017-10-17 12:15:00,2017-10-17 12:30:00,26175.0,2694.96
27698,2017-10-17 00:00:00,2017-10-17 12:30:00,2017-10-17 12:45:00,26117.0,2743.65
27699,2017-10-17 00:00:00,2017-10-17 12:45:00,2017-10-17 13:00:00,25835.0,2702.17
27700,2017-10-17 00:00:00,2017-10-17 13:00:00,2017-10-17 13:15:00,25980.0,2692.04
27701,2017-10-17 00:00:00,2017-10-17 13:15:00,2017-10-17 13:30:00,25874.0,2691.79
27702,2017-10-17 00:00:00,2017-10-17 13:30:00,2017-10-17 13:45:00,25774.0,2672.27
27703,2017-10-17 00:00:00,2017-10-17 13:45:00,2017-10-17 14:00:00,25500.0,2637.88
27704,2017-10-17 00:00:00,2017-10-17 14:00:00,2017-10-17 14:15:00,25355.0,2569.22
27705,2017-10-17 00:00:00,2017-10-17 14:15:00,2017-10-17 14:30:00,25223.0,2521.89
27706,2017-10-17 00:00:00,2017-10-17 14:30:00,2017-10-17 14:45:00,25165.0,2411.86
27707,2017-10-17 00:00:00,2017-10-17 14:45:00,2017-10-17 15:00:00,24983.0,2325.61
27708,2017-10-17 00:00:00,2017-10-17 15:00:00,2017-10-17 15:15:00,25597.0,2183.18
27709,2017-10-17 00:00:00,2017-10-17 15:15:00,2017-10-17 15:30:00,25465.0,2052.86
27710,2017-10-17 00:00:00,2017-10-17 15:30:00,2017-10-17 15:45:00,25358.0,1886.28
27711,2017-10-17 00:00:00,2017-10-17 15:45:00,2017-10-17 16:00:00,25203.0,1697.82
27712,2017-10-17 00:00:00,2017-10-17 16:00:00,2017-10-17 16:15:00,25703.0,1537.42
27713,2017-10-17 00:00:00,2017-10-17 16:15:00,2017-10-17 16:30:00,25150.0,1338.54
27714,2017-10-17 00:00:00,2017-10-17 16:30:00,2017-10-17 16:45:00,24951.0,1117.24
27715,2017-10-17 00:00:00,2017-10-17 16:45:00,2017-10-17 17:00:00,24649.0,920.64
27716,2017-10-17 00:00:00,2017-10-17 17:00:00,2017-10-17 17:15:00,24794.0,693.64
27717,2017-10-17 00:00:00,2017-10-17 17:15:00,2017-10-17 17:30:00,24453.0,497.87
27718,2017-10-17 00:00:00,2017-10-17 17:30:00,2017-10-17 17:45:00,24615.0,309.18
27719,2017-10-17 00:00:00,2017-10-17 17:45:00,2017-10-17 18:00:00,24691.0,186.92
27720,2017-10-17 00:00:00,2017-10-17 18:00:00,2017-10-17 18:15:00,24660.0,77.35
27721,2017-10-17 00:00:00,2017-10-17 18:15:00,2017-10-17 18:30:00,24761.0,16.4
27722,2017-10-17 00:00:00,2017-10-17 18:30:00,2017-10-17 18:45:00,25207.0,0.32
27723,2017-10-17 00:00:00,2017-10-17 18:45:00,2017-10-17 19:00:00,25757.0,0.0
27724,2017-10-17 00:00:00,2017-10-17 19:00:00,2017-10-17 19:15:00,25860.0,0.0
27725,2017-10-17 00:00:00,2017-10-17 19:15:00,2017-10-17 19:30:00,25635.0,0.0
27726,2017-10-17 00:00:00,2017-10-17 19:30:00,2017-10-17 19:45:00,25526.0,0.0
27727,2017-10-17 00:00:00,2017-10-17 19:45:00,2017-10-17 20:00:00,25189.0,0.0
27728,2017-10-17 00:00:00,2017-10-17 20:00:00,2017-10-17 20:15:00,24750.0,0.0
27729,2017-10-17 00:00:00,2017-10-17 20:15:00,2017-10-17 20:30:00,24435.0,0.0
27730,2017-10-17 00:00:00,2017-10-17 20:30:00,2017-10-17 20:45:00,23921.0,0.0
27731,2017-10-17 00:00:00,2017-10-17 20:45:00,2017-10-17 21:00:00,23387.0,0.0
27732,2017-10-17 00:00:00,2017-10-17 21:00:00,2017-10-17 21:15:00,22527.0,0.0
27733,2017-10-17 00:00:00,2017-10-17 21:15:00,2017-10-17 21:30:00,22246.0,0.0
27734,2017-10-17 00:00:00,2017-10-17 21:30:00,2017-10-17 21:45:00,22192.0,0.0
27735,2017-10-17 00:00:00,2017-10-17 21:45:00,2017-10-17 22:00:00,21977.0,0.0
27736,2017-10-17 00:00:00,2017-10-17 22:00:00,2017-10-17 22:15:00,21427.0,0.0
27737,2017-10-17 00:00:00,2017-10-17 22:15:00,2017-10-17 22:30:00,21125.0,0.0
27738,2017-10-17 00:00:00,2017-10-17 22:30:00,2017-10-17 22:45:00,20651.0,0.0
27739,2017-10-17 00:00:00,2017-10-17 22:45:00,2017-10-17 23:00:00,20321.0,0.0
27740,2017-10-17 00:00:00,2017-10-17 23:00:00,2017-10-17 23:15:00,19943.0,0.0
27741,2017-10-17 00:00:00,2017-10-17 23:15:00,2017-10-17 23:30:00,19492.0,0.0
27742,2017-10-17 00:00:00,2017-10-17 23:30:00,2017-10-17 23:45:00,19320.0,0.0
27743,2017-10-17 00:00:00,2017-10-17 23:45:00,2017-10-18 00:00:00,18936.0,0.0
27744,2017-10-18 00:00:00,2017-10-18 00:00:00,2017-10-18 00:15:00,18080.0,0.0
27745,2017-10-18 00:00:00,2017-10-18 00:15:00,2017-10-18 00:30:00,17934.0,0.0
27746,2017-10-18 00:00:00,2017-10-18 00:30:00,2017-10-18 00:45:00,17821.0,0.0
27747,2017-10-18 00:00:00,2017-10-18 00:45:00,2017-10-18 01:00:00,17598.0,0.0
27748,2017-10-18 00:00:00,2017-10-18 01:00:00,2017-10-18 01:15:00,17578.0,0.0
27749,2017-10-18 00:00:00,2017-10-18 01:15:00,2017-10-18 01:30:00,17480.0,0.0
27750,2017-10-18 00:00:00,2017-10-18 01:30:00,2017-10-18 01:45:00,17357.0,0.0
27751,2017-10-18 00:00:00,2017-10-18 01:45:00,2017-10-18 02:00:00,17213.0,0.0
27752,2017-10-18 00:00:00,2017-10-18 02:00:00,2017-10-18 02:15:00,16927.0,0.0
27753,2017-10-18 00:00:00,2017-10-18 02:15:00,2017-10-18 02:30:00,17060.0,0.0
27754,2017-10-18 00:00:00,2017-10-18 02:30:00,2017-10-18 02:45:00,17086.0,0.0
27755,2017-10-18 00:00:00,2017-10-18 02:45:00,2017-10-18 03:00:00,17146.0,0.0
27756,2017-10-18 00:00:00,2017-10-18 03:00:00,2017-10-18 03:15:00,17385.0,0.0
27757,2017-10-18 00:00:00,2017-10-18 03:15:00,2017-10-18 03:30:00,17363.0,0.0
27758,2017-10-18 00:00:00,2017-10-18 03:30:00,2017-10-18 03:45:00,17469.0,0.0
27759,2017-10-18 00:00:00,2017-10-18 03:45:00,2017-10-18 04:00:00,17419.0,0.0
27760,2017-10-18 00:00:00,2017-10-18 04:00:00,2017-10-18 04:15:00,17706.0,0.0
27761,2017-10-18 00:00:00,2017-10-18 04:15:00,2017-10-18 04:30:00,17936.0,0.0
27762,2017-10-18 00:00:00,2017-10-18 04:30:00,2017-10-18 04:45:00,17791.0,0.0
27763,2017-10-18 00:00:00,2017-10-18 04:45:00,2017-10-18 05:00:00,17961.0,0.0
27764,2017-10-18 00:00:00,2017-10-18 05:00:00,2017-10-18 05:15:00,18385.0,0.0
27765,2017-10-18 00:00:00,2017-10-18 05:15:00,2017-10-18 05:30:00,18600.0,0.0
27766,2017-10-18 00:00:00,2017-10-18 05:30:00,2017-10-18 05:45:00,18984.0,0.0
27767,2017-10-18 00:00:00,2017-10-18 05:45:00,2017-10-18 06:00:00,19524.0,0.0
27768,2017-10-18 00:00:00,2017-10-18 06:00:00,2017-10-18 06:15:00,20902.0,0.0
27769,2017-10-18 00:00:00,2017-10-18 06:15:00,2017-10-18 06:30:00,21589.0,0.0
27770,2017-10-18 00:00:00,2017-10-18 06:30:00,2017-10-18 06:45:00,22303.0,0.0
27771,2017-10-18 00:00:00,2017-10-18 06:45:00,2017-10-18 07:00:00,23000.0,0.0
27772,2017-10-18 00:00:00,2017-10-18 07:00:00,2017-10-18 07:15:00,23726.0,0.0
27773,2017-10-18 00:00:00,2017-10-18 07:15:00,2017-10-18 07:30:00,24146.0,0.0
27774,2017-10-18 00:00:00,2017-10-18 07:30:00,2017-10-18 07:45:00,24586.0,0.0
27775,2017-10-18 00:00:00,2017-10-18 07:45:00,2017-10-18 08:00:00,24746.0,9.96
27776,2017-10-18 00:00:00,2017-10-18 08:00:00,2017-10-18 08:15:00,24746.0,70.59
27777,2017-10-18 00:00:00,2017-10-18 08:15:00,2017-10-18 08:30:00,24862.0,189.75
27778,2017-10-18 00:00:00,2017-10-18 08:30:00,2017-10-18 08:45:00,24886.0,266.83
27779,2017-10-18 00:00:00,2017-10-18 08:45:00,2017-10-18 09:00:00,24927.0,421.4
27780,2017-10-18 00:00:00,2017-10-18 09:00:00,2017-10-18 09:15:00,24630.0,557.75
27781,2017-10-18 00:00:00,2017-10-18 09:15:00,2017-10-18 09:30:00,24760.0,823.6
27782,2017-10-18 00:00:00,2017-10-18 09:30:00,2017-10-18 09:45:00,24770.0,1070.41
27783,2017-10-18 00:00:00,2017-10-18 09:45:00,2017-10-18 10:00:00,24634.0,1307.96
27784,2017-10-18 00:00:00,2017-10-18 10:00:00,2017-10-18 10:15:00,24967.0,1554.14
27785,2017-10-18 00:00:00,2017-10-18 10:15:00,2017-10-18 10:30:00,25094.0,1808.82
27786,2017-10-18 00:00:00,2017-10-18 10:30:00,2017-10-18 10:45:00,25262.0,2039.72
27787,2017-10-18 00:00:00,2017-10-18 10:45:00,2017-10-18 11:00:00,25748.0,2258.09
27788,2017-10-18 00:00:00,2017-10-18 11:00:00,2017-10-18 11:15:00,25848.0,2480.62
27789,2017-10-18 00:00:00,2017-10-18 11:15:00,2017-10-18 11:30:00,25897.0,2677.38
27790,2017-10-18 00:00:00,2017-10-18 11:30:00,2017-10-18 11:45:00,25996.0,2909.22
27791,2017-10-18 00:00:00,2017-10-18 11:45:00,2017-10-18 12:00:00,25929.0,3098.06
27792,2017-10-18 00:00:00,2017-10-18 12:00:00,2017-10-18 12:15:00,25738.0,3234.32
27793,2017-10-18 00:00:00,2017-10-18 12:15:00,2017-10-18 12:30:00,25834.0,3360.7
27794,2017-10-18 00:00:00,2017-10-18 12:30:00,2017-10-18 12:45:00,25972.0,3565.23
27795,2017-10-18 00:00:00,2017-10-18 12:45:00,2017-10-18 13:00:00,25871.0,3569.97
27796,2017-10-18 00:00:00,2017-10-18 13:00:00,2017-10-18 13:15:00,25840.0,3620.13
27797,2017-10-18 00:00:00,2017-10-18 13:15:00,2017-10-18 13:30:00,25905.0,3616.65
27798,2017-10-18 00:00:00,2017-10-18 13:30:00,2017-10-18 13:45:00,25700.0,3636.42
27799,2017-10-18 00:00:00,2017-10-18 13:45:00,2017-10-18 14:00:00,25453.0,3651.06
27800,2017-10-18 00:00:00,2017-10-18 14:00:00,2017-10-18 14:15:00,25308.0,3567.06
27801,2017-10-18 00:00:00,2017-10-18 14:15:00,2017-10-18 14:30:00,25215.0,3425.59
27802,2017-10-18 00:00:00,2017-10-18 14:30:00,2017-10-18 14:45:00,25007.0,3293.28
27803,2017-10-18 00:00:00,2017-10-18 14:45:00,2017-10-18 15:00:00,24809.0,3144.11
27804,2017-10-18 00:00:00,2017-10-18 15:00:00,2017-10-18 15:15:00,25020.0,2984.18
27805,2017-10-18 00:00:00,2017-10-18 15:15:00,2017-10-18 15:30:00,24814.0,2775.52
27806,2017-10-18 00:00:00,2017-10-18 15:30:00,2017-10-18 15:45:00,24717.0,2571.76
27807,2017-10-18 00:00:00,2017-10-18 15:45:00,2017-10-18 16:00:00,24482.0,2308.0
27808,2017-10-18 00:00:00,2017-10-18 16:00:00,2017-10-18 16:15:00,24576.0,2059.2
27809,2017-10-18 00:00:00,2017-10-18 16:15:00,2017-10-18 16:30:00,24387.0,1779.84
27810,2017-10-18 00:00:00,2017-10-18 16:30:00,2017-10-18 16:45:00,24275.0,1510.01
27811,2017-10-18 00:00:00,2017-10-18 16:45:00,2017-10-18 17:00:00,24107.0,1249.52
27812,2017-10-18 00:00:00,2017-10-18 17:00:00,2017-10-18 17:15:00,23864.0,983.13
27813,2017-10-18 00:00:00,2017-10-18 17:15:00,2017-10-18 17:30:00,23982.0,706.72
27814,2017-10-18 00:00:00,2017-10-18 17:30:00,2017-10-18 17:45:00,24287.0,442.52
27815,2017-10-18 00:00:00,2017-10-18 17:45:00,2017-10-18 18:00:00,24275.0,256.61
27816,2017-10-18 00:00:00,2017-10-18 18:00:00,2017-10-18 18:15:00,24499.0,104.3
27817,2017-10-18 00:00:00,2017-10-18 18:15:00,2017-10-18 18:30:00,24693.0,18.85
27818,2017-10-18 00:00:00,2017-10-18 18:30:00,2017-10-18 18:45:00,25142.0,0.09
27819,2017-10-18 00:00:00,2017-10-18 18:45:00,2017-10-18 19:00:00,25593.0,0.0
27820,2017-10-18 00:00:00,2017-10-18 19:00:00,2017-10-18 19:15:00,26010.0,0.0
27821,2017-10-18 00:00:00,2017-10-18 19:15:00,2017-10-18 19:30:00,25788.0,0.0
27822,2017-10-18 00:00:00,2017-10-18 19:30:00,2017-10-18 19:45:00,25573.0,0.0
27823,2017-10-18 00:00:00,2017-10-18 19:45:00,2017-10-18 20:00:00,25360.0,0.0
27824,2017-10-18 00:00:00,2017-10-18 20:00:00,2017-10-18 20:15:00,24819.0,0.0
27825,2017-10-18 00:00:00,2017-10-18 20:15:00,2017-10-18 20:30:00,24338.0,0.0
27826,2017-10-18 00:00:00,2017-10-18 20:30:00,2017-10-18 20:45:00,23844.0,0.0
27827,2017-10-18 00:00:00,2017-10-18 20:45:00,2017-10-18 21:00:00,23484.0,0.0
27828,2017-10-18 00:00:00,2017-10-18 21:00:00,2017-10-18 21:15:00,23218.0,0.0
27829,2017-10-18 00:00:00,2017-10-18 21:15:00,2017-10-18 21:30:00,23015.0,0.0
27830,2017-10-18 00:00:00,2017-10-18 21:30:00,2017-10-18 21:45:00,22684.0,0.0
27831,2017-10-18 00:00:00,2017-10-18 21:45:00,2017-10-18 22:00:00,22350.0,0.0
27832,2017-10-18 00:00:00,2017-10-18 22:00:00,2017-10-18 22:15:00,21746.0,0.0
27833,2017-10-18 00:00:00,2017-10-18 22:15:00,2017-10-18 22:30:00,21353.0,0.0
27834,2017-10-18 00:00:00,2017-10-18 22:30:00,2017-10-18 22:45:00,20727.0,0.0
27835,2017-10-18 00:00:00,2017-10-18 22:45:00,2017-10-18 23:00:00,20407.0,0.0
27836,2017-10-18 00:00:00,2017-10-18 23:00:00,2017-10-18 23:15:00,19839.0,0.0
27837,2017-10-18 00:00:00,2017-10-18 23:15:00,2017-10-18 23:30:00,19435.0,0.0
27838,2017-10-18 00:00:00,2017-10-18 23:30:00,2017-10-18 23:45:00,19045.0,0.0
27839,2017-10-18 00:00:00,2017-10-18 23:45:00,2017-10-19 00:00:00,18835.0,0.0
27840,2017-10-19 00:00:00,2017-10-19 00:00:00,2017-10-19 00:15:00,17975.0,0.0
27841,2017-10-19 00:00:00,2017-10-19 00:15:00,2017-10-19 00:30:00,17725.0,0.0
27842,2017-10-19 00:00:00,2017-10-19 00:30:00,2017-10-19 00:45:00,17595.0,0.0
27843,2017-10-19 00:00:00,2017-10-19 00:45:00,2017-10-19 01:00:00,17550.0,0.0
27844,2017-10-19 00:00:00,2017-10-19 01:00:00,2017-10-19 01:15:00,17382.0,0.0
27845,2017-10-19 00:00:00,2017-10-19 01:15:00,2017-10-19 01:30:00,17259.0,0.0
27846,2017-10-19 00:00:00,2017-10-19 01:30:00,2017-10-19 01:45:00,17165.0,0.0
27847,2017-10-19 00:00:00,2017-10-19 01:45:00,2017-10-19 02:00:00,17145.0,0.0
27848,2017-10-19 00:00:00,2017-10-19 02:00:00,2017-10-19 02:15:00,17287.0,0.0
27849,2017-10-19 00:00:00,2017-10-19 02:15:00,2017-10-19 02:30:00,17252.0,0.0
27850,2017-10-19 00:00:00,2017-10-19 02:30:00,2017-10-19 02:45:00,17282.0,0.0
27851,2017-10-19 00:00:00,2017-10-19 02:45:00,2017-10-19 03:00:00,17256.0,0.0
27852,2017-10-19 00:00:00,2017-10-19 03:00:00,2017-10-19 03:15:00,17294.0,0.0
27853,2017-10-19 00:00:00,2017-10-19 03:15:00,2017-10-19 03:30:00,17333.0,0.0
27854,2017-10-19 00:00:00,2017-10-19 03:30:00,2017-10-19 03:45:00,17420.0,0.0
27855,2017-10-19 00:00:00,2017-10-19 03:45:00,2017-10-19 04:00:00,17556.0,0.0
27856,2017-10-19 00:00:00,2017-10-19 04:00:00,2017-10-19 04:15:00,17830.0,0.0
27857,2017-10-19 00:00:00,2017-10-19 04:15:00,2017-10-19 04:30:00,18021.0,0.0
27858,2017-10-19 00:00:00,2017-10-19 04:30:00,2017-10-19 04:45:00,18077.0,0.0
27859,2017-10-19 00:00:00,2017-10-19 04:45:00,2017-10-19 05:00:00,18442.0,0.0
27860,2017-10-19 00:00:00,2017-10-19 05:00:00,2017-10-19 05:15:00,18858.0,0.0
27861,2017-10-19 00:00:00,2017-10-19 05:15:00,2017-10-19 05:30:00,19033.0,0.0
27862,2017-10-19 00:00:00,2017-10-19 05:30:00,2017-10-19 05:45:00,19476.0,0.0
27863,2017-10-19 00:00:00,2017-10-19 05:45:00,2017-10-19 06:00:00,19971.0,0.0
27864,2017-10-19 00:00:00,2017-10-19 06:00:00,2017-10-19 06:15:00,21117.0,0.0
27865,2017-10-19 00:00:00,2017-10-19 06:15:00,2017-10-19 06:30:00,21823.0,0.0
27866,2017-10-19 00:00:00,2017-10-19 06:30:00,2017-10-19 06:45:00,22586.0,0.0
27867,2017-10-19 00:00:00,2017-10-19 06:45:00,2017-10-19 07:00:00,23243.0,0.0
27868,2017-10-19 00:00:00,2017-10-19 07:00:00,2017-10-19 07:15:00,23841.0,0.0
27869,2017-10-19 00:00:00,2017-10-19 07:15:00,2017-10-19 07:30:00,24252.0,0.0
27870,2017-10-19 00:00:00,2017-10-19 07:30:00,2017-10-19 07:45:00,24649.0,0.0
27871,2017-10-19 00:00:00,2017-10-19 07:45:00,2017-10-19 08:00:00,24486.0,7.55
27872,2017-10-19 00:00:00,2017-10-19 08:00:00,2017-10-19 08:15:00,24959.0,48.61
27873,2017-10-19 00:00:00,2017-10-19 08:15:00,2017-10-19 08:30:00,25283.0,175.17
27874,2017-10-19 00:00:00,2017-10-19 08:30:00,2017-10-19 08:45:00,25633.0,331.98
27875,2017-10-19 00:00:00,2017-10-19 08:45:00,2017-10-19 09:00:00,25689.0,560.43
27876,2017-10-19 00:00:00,2017-10-19 09:00:00,2017-10-19 09:15:00,25317.0,797.73
27877,2017-10-19 00:00:00,2017-10-19 09:15:00,2017-10-19 09:30:00,25262.0,1069.45
27878,2017-10-19 00:00:00,2017-10-19 09:30:00,2017-10-19 09:45:00,25420.0,1318.22
27879,2017-10-19 00:00:00,2017-10-19 09:45:00,2017-10-19 10:00:00,25469.0,1567.26
27880,2017-10-19 00:00:00,2017-10-19 10:00:00,2017-10-19 10:15:00,25324.0,1777.82
27881,2017-10-19 00:00:00,2017-10-19 10:15:00,2017-10-19 10:30:00,25283.0,2030.34
27882,2017-10-19 00:00:00,2017-10-19 10:30:00,2017-10-19 10:45:00,25500.0,2247.0
