,daily_cost
255,2.8510010133259676
256,2.559410772632722
257,2.6523923247337335
258,2.162976627230105
259,1.9052461326477443
260,2.588475514999427
261,2.638181155647059
262,2.6227996994087777
263,2.6352970249165826
264,2.4447859633540974
265,2.145206537887618
266,1.9465644315015358
267,2.6411218362673665
268,2.6906754289498873
269,2.702867893633985
270,2.7058085460013155
271,2.656406316662167
272,2.223035861501839
273,1.9838223171274514
274,2.569063609778553
275,2.2623747767395397
276,2.725294224295776
277,2.828252905992545
278,2.809035180600043
279,2.43000573989195
280,2.163370272759543
281,2.679661739780894
282,2.819420898542843
283,2.8618763575265915
284,2.782469244572491
285,2.7255372452693747
286,2.231332116757821
287,1.992879007142291
288,2.480142448515955
289,2.806765733029751
290,2.767622451431965
291,2.7589688307051223
292,2.759775158185535
293,2.2592497751836413
294,2.1611139040340483
295,2.6977052472722107
296,2.543376312667392
297,2.7896867135597234
298,2.719220578110761
299,2.7115003232534125
300,2.388904159878635
301,2.2582525179759982
302,2.502489164896617
303,2.258717299652171
304,2.419624666827953
305,2.704676625770896
306,2.6947088448219194
307,2.414661453061165
308,2.1660428347785055
309,2.739957154977132
310,2.829764313394088
311,2.801502933548414
312,2.544060039986847
313,2.8890623607155446
314,2.5304837264237987
315,2.2693001242578545
316,2.8047920933008053
317,2.840575097885276
318,2.701590329115099
319,2.881475682626405
320,2.5759576674369087
321,2.54344459682044
322,2.3116430220243767
323,2.9167326036478176
324,2.9371529955830984
325,2.9116447904542895
326,3.010396439660228
327,2.8930712983051174
328,2.4123557768528103
329,2.4436896694811177
330,3.087525561785364
331,3.0228436647100265
332,2.886483294224879
333,2.9066162361595005
334,2.874746985525828
335,2.5613669448832543
336,2.3944619823341693
337,3.0905764618541025
338,3.1093712222206005
339,3.044699261986
340,3.1593423119524457
341,3.09012799874369
342,2.7722361053384628
343,2.613251881069569
344,2.665367676153226
345,3.136751162397651
346,3.1558927161797916
347,3.1351136220382063
348,2.9328430491757094
349,2.5899398669556297
350,2.4451815774285395
351,2.970643555952793
352,2.6149814214619376
353,2.839628189579472
354,2.8201928403665626
355,2.6323194518533217
356,2.322384945988608
357,2.038290191327887
358,1.9466774726849385
359,2.0873623058112756
