date,from,to,actual,they
2017-01-10 00:00:00,2017-01-10 20:30:00,2017-01-10 20:45:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 20:45:00,2017-01-10 21:00:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 21:00:00,2017-01-10 21:15:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 21:15:00,2017-01-10 21:30:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 21:30:00,2017-01-10 21:45:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 21:45:00,2017-01-10 22:00:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 22:00:00,2017-01-10 22:15:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 22:15:00,2017-01-10 22:30:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 22:30:00,2017-01-10 22:45:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 22:45:00,2017-01-10 23:00:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 23:00:00,2017-01-10 23:15:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 23:15:00,2017-01-10 23:30:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 23:30:00,2017-01-10 23:45:00,0.0,0.0
2017-01-10 00:00:00,2017-01-10 23:45:00,2017-01-10 00:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 00:00:00,2017-01-11 00:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 00:15:00,2017-01-11 00:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 00:30:00,2017-01-11 00:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 00:45:00,2017-01-11 01:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 01:00:00,2017-01-11 01:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 01:15:00,2017-01-11 01:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 01:30:00,2017-01-11 01:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 01:45:00,2017-01-11 02:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 02:00:00,2017-01-11 02:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 02:15:00,2017-01-11 02:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 02:30:00,2017-01-11 02:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 02:45:00,2017-01-11 03:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 03:00:00,2017-01-11 03:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 03:15:00,2017-01-11 03:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 03:30:00,2017-01-11 03:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 03:45:00,2017-01-11 04:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 04:00:00,2017-01-11 04:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 04:15:00,2017-01-11 04:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 04:30:00,2017-01-11 04:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 04:45:00,2017-01-11 05:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 05:00:00,2017-01-11 05:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 05:15:00,2017-01-11 05:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 05:30:00,2017-01-11 05:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 05:45:00,2017-01-11 06:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 06:00:00,2017-01-11 06:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 06:15:00,2017-01-11 06:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 06:30:00,2017-01-11 06:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 06:45:00,2017-01-11 07:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 07:00:00,2017-01-11 07:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 07:15:00,2017-01-11 07:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 07:30:00,2017-01-11 07:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 07:45:00,2017-01-11 08:00:00,0.0,1.0
2017-01-11 00:00:00,2017-01-11 08:00:00,2017-01-11 08:15:00,0.22,1.0
2017-01-11 00:00:00,2017-01-11 08:15:00,2017-01-11 08:30:00,2.3,4.0
2017-01-11 00:00:00,2017-01-11 08:30:00,2017-01-11 08:45:00,9.98,13.0
2017-01-11 00:00:00,2017-01-11 08:45:00,2017-01-11 09:00:00,23.96,27.0
2017-01-11 00:00:00,2017-01-11 09:00:00,2017-01-11 09:15:00,41.94,45.0
2017-01-11 00:00:00,2017-01-11 09:15:00,2017-01-11 09:30:00,63.15,65.0
2017-01-11 00:00:00,2017-01-11 09:30:00,2017-01-11 09:45:00,66.52,88.0
2017-01-11 00:00:00,2017-01-11 09:45:00,2017-01-11 10:00:00,87.0,115.0
2017-01-11 00:00:00,2017-01-11 10:00:00,2017-01-11 10:15:00,109.76,139.0
2017-01-11 00:00:00,2017-01-11 10:15:00,2017-01-11 10:30:00,128.47,163.0
2017-01-11 00:00:00,2017-01-11 10:30:00,2017-01-11 10:45:00,146.06,184.0
2017-01-11 00:00:00,2017-01-11 10:45:00,2017-01-11 11:00:00,156.46,203.0
2017-01-11 00:00:00,2017-01-11 11:00:00,2017-01-11 11:15:00,162.82,222.0
2017-01-11 00:00:00,2017-01-11 11:15:00,2017-01-11 11:30:00,166.69,239.0
2017-01-11 00:00:00,2017-01-11 11:30:00,2017-01-11 11:45:00,186.82,251.0
2017-01-11 00:00:00,2017-01-11 11:45:00,2017-01-11 12:00:00,197.34,259.0
2017-01-11 00:00:00,2017-01-11 12:00:00,2017-01-11 12:15:00,201.62,266.0
2017-01-11 00:00:00,2017-01-11 12:15:00,2017-01-11 12:30:00,204.16,269.0
2017-01-11 00:00:00,2017-01-11 12:30:00,2017-01-11 12:45:00,233.16,269.0
2017-01-11 00:00:00,2017-01-11 12:45:00,2017-01-11 13:00:00,262.1,271.0
2017-01-11 00:00:00,2017-01-11 13:00:00,2017-01-11 13:15:00,271.25,270.0
2017-01-11 00:00:00,2017-01-11 13:15:00,2017-01-11 13:30:00,284.71,268.0
2017-01-11 00:00:00,2017-01-11 13:30:00,2017-01-11 13:45:00,288.03,261.0
2017-01-11 00:00:00,2017-01-11 13:45:00,2017-01-11 14:00:00,288.18,251.0
2017-01-11 00:00:00,2017-01-11 14:00:00,2017-01-11 14:15:00,315.34,239.0
2017-01-11 00:00:00,2017-01-11 14:15:00,2017-01-11 14:30:00,347.42,224.0
2017-01-11 00:00:00,2017-01-11 14:30:00,2017-01-11 14:45:00,309.16,207.0
2017-01-11 00:00:00,2017-01-11 14:45:00,2017-01-11 15:00:00,283.85,186.0
2017-01-11 00:00:00,2017-01-11 15:00:00,2017-01-11 15:15:00,217.99,159.0
2017-01-11 00:00:00,2017-01-11 15:15:00,2017-01-11 15:30:00,173.3,126.0
2017-01-11 00:00:00,2017-01-11 15:30:00,2017-01-11 15:45:00,128.38,93.0
2017-01-11 00:00:00,2017-01-11 15:45:00,2017-01-11 16:00:00,84.61,62.0
2017-01-11 00:00:00,2017-01-11 16:00:00,2017-01-11 16:15:00,45.31,38.0
2017-01-11 00:00:00,2017-01-11 16:15:00,2017-01-11 16:30:00,18.66,15.0
2017-01-11 00:00:00,2017-01-11 16:30:00,2017-01-11 16:45:00,4.04,5.0
2017-01-11 00:00:00,2017-01-11 16:45:00,2017-01-11 17:00:00,0.06,0.0
2017-01-11 00:00:00,2017-01-11 17:00:00,2017-01-11 17:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 17:15:00,2017-01-11 17:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 17:30:00,2017-01-11 17:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 17:45:00,2017-01-11 18:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 18:00:00,2017-01-11 18:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 18:15:00,2017-01-11 18:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 18:30:00,2017-01-11 18:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 18:45:00,2017-01-11 19:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 19:00:00,2017-01-11 19:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 19:15:00,2017-01-11 19:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 19:30:00,2017-01-11 19:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 19:45:00,2017-01-11 20:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 20:00:00,2017-01-11 20:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 20:15:00,2017-01-11 20:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 20:30:00,2017-01-11 20:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 20:45:00,2017-01-11 21:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 21:00:00,2017-01-11 21:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 21:15:00,2017-01-11 21:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 21:30:00,2017-01-11 21:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 21:45:00,2017-01-11 22:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 22:00:00,2017-01-11 22:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 22:15:00,2017-01-11 22:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 22:30:00,2017-01-11 22:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 22:45:00,2017-01-11 23:00:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 23:00:00,2017-01-11 23:15:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 23:15:00,2017-01-11 23:30:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 23:30:00,2017-01-11 23:45:00,0.0,0.0
2017-01-11 00:00:00,2017-01-11 23:45:00,2017-01-11 00:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 00:00:00,2017-01-12 00:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 00:15:00,2017-01-12 00:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 00:30:00,2017-01-12 00:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 00:45:00,2017-01-12 01:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 01:00:00,2017-01-12 01:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 01:15:00,2017-01-12 01:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 01:30:00,2017-01-12 01:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 01:45:00,2017-01-12 02:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 02:00:00,2017-01-12 02:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 02:15:00,2017-01-12 02:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 02:30:00,2017-01-12 02:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 02:45:00,2017-01-12 03:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 03:00:00,2017-01-12 03:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 03:15:00,2017-01-12 03:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 03:30:00,2017-01-12 03:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 03:45:00,2017-01-12 04:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 04:00:00,2017-01-12 04:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 04:15:00,2017-01-12 04:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 04:30:00,2017-01-12 04:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 04:45:00,2017-01-12 05:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 05:00:00,2017-01-12 05:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 05:15:00,2017-01-12 05:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 05:30:00,2017-01-12 05:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 05:45:00,2017-01-12 06:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 06:00:00,2017-01-12 06:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 06:15:00,2017-01-12 06:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 06:30:00,2017-01-12 06:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 06:45:00,2017-01-12 07:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 07:00:00,2017-01-12 07:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 07:15:00,2017-01-12 07:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 07:30:00,2017-01-12 07:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 07:45:00,2017-01-12 08:00:00,0.0,1.0
2017-01-12 00:00:00,2017-01-12 08:00:00,2017-01-12 08:15:00,0.39,1.0
2017-01-12 00:00:00,2017-01-12 08:15:00,2017-01-12 08:30:00,3.15,4.0
2017-01-12 00:00:00,2017-01-12 08:30:00,2017-01-12 08:45:00,12.95,20.0
2017-01-12 00:00:00,2017-01-12 08:45:00,2017-01-12 09:00:00,35.31,45.0
2017-01-12 00:00:00,2017-01-12 09:00:00,2017-01-12 09:15:00,68.96,79.0
2017-01-12 00:00:00,2017-01-12 09:15:00,2017-01-12 09:30:00,119.46,123.0
2017-01-12 00:00:00,2017-01-12 09:30:00,2017-01-12 09:45:00,201.68,177.0
2017-01-12 00:00:00,2017-01-12 09:45:00,2017-01-12 10:00:00,300.19,237.0
2017-01-12 00:00:00,2017-01-12 10:00:00,2017-01-12 10:15:00,382.17,301.0
2017-01-12 00:00:00,2017-01-12 10:15:00,2017-01-12 10:30:00,480.03,359.0
2017-01-12 00:00:00,2017-01-12 10:30:00,2017-01-12 10:45:00,593.14,416.0
2017-01-12 00:00:00,2017-01-12 10:45:00,2017-01-12 11:00:00,691.04,471.0
2017-01-12 00:00:00,2017-01-12 11:00:00,2017-01-12 11:15:00,774.48,523.0
2017-01-12 00:00:00,2017-01-12 11:15:00,2017-01-12 11:30:00,875.23,570.0
2017-01-12 00:00:00,2017-01-12 11:30:00,2017-01-12 11:45:00,920.84,609.0
2017-01-12 00:00:00,2017-01-12 11:45:00,2017-01-12 12:00:00,935.95,643.0
2017-01-12 00:00:00,2017-01-12 12:00:00,2017-01-12 12:15:00,937.76,662.0
2017-01-12 00:00:00,2017-01-12 12:15:00,2017-01-12 12:30:00,968.13,669.0
2017-01-12 00:00:00,2017-01-12 12:30:00,2017-01-12 12:45:00,999.52,669.0
2017-01-12 00:00:00,2017-01-12 12:45:00,2017-01-12 13:00:00,967.12,665.0
2017-01-12 00:00:00,2017-01-12 13:00:00,2017-01-12 13:15:00,957.91,653.0
2017-01-12 00:00:00,2017-01-12 13:15:00,2017-01-12 13:30:00,966.84,627.0
2017-01-12 00:00:00,2017-01-12 13:30:00,2017-01-12 13:45:00,871.26,593.0
2017-01-12 00:00:00,2017-01-12 13:45:00,2017-01-12 14:00:00,787.49,552.0
2017-01-12 00:00:00,2017-01-12 14:00:00,2017-01-12 14:15:00,728.41,504.0
2017-01-12 00:00:00,2017-01-12 14:15:00,2017-01-12 14:30:00,613.03,449.0
2017-01-12 00:00:00,2017-01-12 14:30:00,2017-01-12 14:45:00,513.81,389.0
2017-01-12 00:00:00,2017-01-12 14:45:00,2017-01-12 15:00:00,426.21,327.0
2017-01-12 00:00:00,2017-01-12 15:00:00,2017-01-12 15:15:00,348.72,262.0
2017-01-12 00:00:00,2017-01-12 15:15:00,2017-01-12 15:30:00,263.18,201.0
2017-01-12 00:00:00,2017-01-12 15:30:00,2017-01-12 15:45:00,186.54,143.0
2017-01-12 00:00:00,2017-01-12 15:45:00,2017-01-12 16:00:00,122.72,94.0
2017-01-12 00:00:00,2017-01-12 16:00:00,2017-01-12 16:15:00,71.77,53.0
2017-01-12 00:00:00,2017-01-12 16:15:00,2017-01-12 16:30:00,35.02,22.0
2017-01-12 00:00:00,2017-01-12 16:30:00,2017-01-12 16:45:00,9.26,9.0
2017-01-12 00:00:00,2017-01-12 16:45:00,2017-01-12 17:00:00,0.31,0.0
2017-01-12 00:00:00,2017-01-12 17:00:00,2017-01-12 17:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 17:15:00,2017-01-12 17:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 17:30:00,2017-01-12 17:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 17:45:00,2017-01-12 18:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 18:00:00,2017-01-12 18:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 18:15:00,2017-01-12 18:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 18:30:00,2017-01-12 18:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 18:45:00,2017-01-12 19:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 19:00:00,2017-01-12 19:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 19:15:00,2017-01-12 19:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 19:30:00,2017-01-12 19:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 19:45:00,2017-01-12 20:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 20:00:00,2017-01-12 20:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 20:15:00,2017-01-12 20:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 20:30:00,2017-01-12 20:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 20:45:00,2017-01-12 21:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 21:00:00,2017-01-12 21:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 21:15:00,2017-01-12 21:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 21:30:00,2017-01-12 21:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 21:45:00,2017-01-12 22:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 22:00:00,2017-01-12 22:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 22:15:00,2017-01-12 22:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 22:30:00,2017-01-12 22:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 22:45:00,2017-01-12 23:00:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 23:00:00,2017-01-12 23:15:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 23:15:00,2017-01-12 23:30:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 23:30:00,2017-01-12 23:45:00,0.0,0.0
2017-01-12 00:00:00,2017-01-12 23:45:00,2017-01-12 00:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 00:00:00,2017-01-13 00:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 00:15:00,2017-01-13 00:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 00:30:00,2017-01-13 00:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 00:45:00,2017-01-13 01:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 01:00:00,2017-01-13 01:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 01:15:00,2017-01-13 01:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 01:30:00,2017-01-13 01:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 01:45:00,2017-01-13 02:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 02:00:00,2017-01-13 02:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 02:15:00,2017-01-13 02:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 02:30:00,2017-01-13 02:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 02:45:00,2017-01-13 03:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 03:00:00,2017-01-13 03:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 03:15:00,2017-01-13 03:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 03:30:00,2017-01-13 03:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 03:45:00,2017-01-13 04:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 04:00:00,2017-01-13 04:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 04:15:00,2017-01-13 04:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 04:30:00,2017-01-13 04:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 04:45:00,2017-01-13 05:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 05:00:00,2017-01-13 05:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 05:15:00,2017-01-13 05:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 05:30:00,2017-01-13 05:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 05:45:00,2017-01-13 06:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 06:00:00,2017-01-13 06:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 06:15:00,2017-01-13 06:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 06:30:00,2017-01-13 06:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 06:45:00,2017-01-13 07:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 07:00:00,2017-01-13 07:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 07:15:00,2017-01-13 07:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 07:30:00,2017-01-13 07:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 07:45:00,2017-01-13 08:00:00,0.0,1.0
2017-01-13 00:00:00,2017-01-13 08:00:00,2017-01-13 08:15:00,0.89,2.0
2017-01-13 00:00:00,2017-01-13 08:15:00,2017-01-13 08:30:00,7.68,8.0
2017-01-13 00:00:00,2017-01-13 08:30:00,2017-01-13 08:45:00,27.31,29.0
2017-01-13 00:00:00,2017-01-13 08:45:00,2017-01-13 09:00:00,59.08,61.0
2017-01-13 00:00:00,2017-01-13 09:00:00,2017-01-13 09:15:00,102.31,104.0
2017-01-13 00:00:00,2017-01-13 09:15:00,2017-01-13 09:30:00,127.27,154.0
2017-01-13 00:00:00,2017-01-13 09:30:00,2017-01-13 09:45:00,182.49,212.0
2017-01-13 00:00:00,2017-01-13 09:45:00,2017-01-13 10:00:00,239.53,272.0
2017-01-13 00:00:00,2017-01-13 10:00:00,2017-01-13 10:15:00,288.51,336.0
2017-01-13 00:00:00,2017-01-13 10:15:00,2017-01-13 10:30:00,341.13,400.0
2017-01-13 00:00:00,2017-01-13 10:30:00,2017-01-13 10:45:00,403.24,464.0
2017-01-13 00:00:00,2017-01-13 10:45:00,2017-01-13 11:00:00,452.08,526.0
2017-01-13 00:00:00,2017-01-13 11:00:00,2017-01-13 11:15:00,482.35,585.0
2017-01-13 00:00:00,2017-01-13 11:15:00,2017-01-13 11:30:00,512.81,635.0
2017-01-13 00:00:00,2017-01-13 11:30:00,2017-01-13 11:45:00,534.76,682.0
2017-01-13 00:00:00,2017-01-13 11:45:00,2017-01-13 12:00:00,569.66,719.0
2017-01-13 00:00:00,2017-01-13 12:00:00,2017-01-13 12:15:00,589.36,754.0
2017-01-13 00:00:00,2017-01-13 12:15:00,2017-01-13 12:30:00,591.91,770.0
2017-01-13 00:00:00,2017-01-13 12:30:00,2017-01-13 12:45:00,571.74,773.0
2017-01-13 00:00:00,2017-01-13 12:45:00,2017-01-13 13:00:00,605.94,781.0
2017-01-13 00:00:00,2017-01-13 13:00:00,2017-01-13 13:15:00,635.23,773.0
2017-01-13 00:00:00,2017-01-13 13:15:00,2017-01-13 13:30:00,705.57,749.0
2017-01-13 00:00:00,2017-01-13 13:30:00,2017-01-13 13:45:00,778.82,708.0
2017-01-13 00:00:00,2017-01-13 13:45:00,2017-01-13 14:00:00,738.95,665.0
2017-01-13 00:00:00,2017-01-13 14:00:00,2017-01-13 14:15:00,719.71,609.0
2017-01-13 00:00:00,2017-01-13 14:15:00,2017-01-13 14:30:00,672.88,553.0
2017-01-13 00:00:00,2017-01-13 14:30:00,2017-01-13 14:45:00,652.98,481.0
2017-01-13 00:00:00,2017-01-13 14:45:00,2017-01-13 15:00:00,594.7,404.0
2017-01-13 00:00:00,2017-01-13 15:00:00,2017-01-13 15:15:00,523.05,326.0
2017-01-13 00:00:00,2017-01-13 15:15:00,2017-01-13 15:30:00,426.12,255.0
2017-01-13 00:00:00,2017-01-13 15:30:00,2017-01-13 15:45:00,319.02,200.0
2017-01-13 00:00:00,2017-01-13 15:45:00,2017-01-13 16:00:00,217.19,142.0
2017-01-13 00:00:00,2017-01-13 16:00:00,2017-01-13 16:15:00,122.79,80.0
2017-01-13 00:00:00,2017-01-13 16:15:00,2017-01-13 16:30:00,58.92,30.0
2017-01-13 00:00:00,2017-01-13 16:30:00,2017-01-13 16:45:00,14.14,9.0
2017-01-13 00:00:00,2017-01-13 16:45:00,2017-01-13 17:00:00,0.79,2.0
2017-01-13 00:00:00,2017-01-13 17:00:00,2017-01-13 17:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 17:15:00,2017-01-13 17:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 17:30:00,2017-01-13 17:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 17:45:00,2017-01-13 18:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 18:00:00,2017-01-13 18:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 18:15:00,2017-01-13 18:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 18:30:00,2017-01-13 18:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 18:45:00,2017-01-13 19:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 19:00:00,2017-01-13 19:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 19:15:00,2017-01-13 19:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 19:30:00,2017-01-13 19:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 19:45:00,2017-01-13 20:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 20:00:00,2017-01-13 20:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 20:15:00,2017-01-13 20:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 20:30:00,2017-01-13 20:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 20:45:00,2017-01-13 21:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 21:00:00,2017-01-13 21:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 21:15:00,2017-01-13 21:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 21:30:00,2017-01-13 21:45:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 21:45:00,2017-01-13 22:00:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 22:00:00,2017-01-13 22:15:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 22:15:00,2017-01-13 22:30:00,0.0,0.0
2017-01-13 00:00:00,2017-01-13 22:30:00,2017-01-13 22:45:00,0.0,0.0
