date,from,to,actual,they
2017-07-14 00:00:00,2017-07-14 18:15:00,2017-07-14 18:30:00,23546.0,23024.0
2017-07-14 00:00:00,2017-07-14 18:30:00,2017-07-14 18:45:00,23468.0,23003.0
2017-07-14 00:00:00,2017-07-14 18:45:00,2017-07-14 19:00:00,23550.0,22970.0
2017-07-14 00:00:00,2017-07-14 19:00:00,2017-07-14 19:15:00,23195.0,22947.0
2017-07-14 00:00:00,2017-07-14 19:15:00,2017-07-14 19:30:00,22942.0,22790.0
2017-07-14 00:00:00,2017-07-14 19:30:00,2017-07-14 19:45:00,22761.0,22686.0
2017-07-14 00:00:00,2017-07-14 19:45:00,2017-07-14 20:00:00,22678.0,22520.0
2017-07-14 00:00:00,2017-07-14 20:00:00,2017-07-14 20:15:00,22674.0,22176.0
2017-07-14 00:00:00,2017-07-14 20:15:00,2017-07-14 20:30:00,22292.0,21927.0
2017-07-14 00:00:00,2017-07-14 20:30:00,2017-07-14 20:45:00,22060.0,21654.0
2017-07-14 00:00:00,2017-07-14 20:45:00,2017-07-14 21:00:00,21631.0,21348.0
2017-07-14 00:00:00,2017-07-14 21:00:00,2017-07-14 21:15:00,21267.0,21062.0
2017-07-14 00:00:00,2017-07-14 21:15:00,2017-07-14 21:30:00,20899.0,20937.0
2017-07-14 00:00:00,2017-07-14 21:30:00,2017-07-14 21:45:00,20604.0,20818.0
2017-07-14 00:00:00,2017-07-14 21:45:00,2017-07-14 22:00:00,20602.0,20648.0
2017-07-14 00:00:00,2017-07-14 22:00:00,2017-07-14 22:15:00,20575.0,20480.0
2017-07-14 00:00:00,2017-07-14 22:15:00,2017-07-14 22:30:00,20315.0,20351.0
2017-07-14 00:00:00,2017-07-14 22:30:00,2017-07-14 22:45:00,19928.0,20102.0
2017-07-14 00:00:00,2017-07-14 22:45:00,2017-07-14 23:00:00,19712.0,19823.0
2017-07-14 00:00:00,2017-07-14 23:00:00,2017-07-14 23:15:00,19825.0,19432.0
2017-07-14 00:00:00,2017-07-14 23:15:00,2017-07-14 23:30:00,19476.0,19217.0
2017-07-14 00:00:00,2017-07-14 23:30:00,2017-07-14 23:45:00,19234.0,18947.0
2017-07-14 00:00:00,2017-07-14 23:45:00,2017-07-15 00:00:00,18986.0,18728.0
2017-07-15 00:00:00,2017-07-15 00:00:00,2017-07-15 00:15:00,18050.0,18283.0
2017-07-15 00:00:00,2017-07-15 00:15:00,2017-07-15 00:30:00,17892.0,18103.0
2017-07-15 00:00:00,2017-07-15 00:30:00,2017-07-15 00:45:00,17537.0,17906.0
2017-07-15 00:00:00,2017-07-15 00:45:00,2017-07-15 01:00:00,17460.0,17698.0
2017-07-15 00:00:00,2017-07-15 01:00:00,2017-07-15 01:15:00,17352.0,17487.0
2017-07-15 00:00:00,2017-07-15 01:15:00,2017-07-15 01:30:00,17401.0,17337.0
2017-07-15 00:00:00,2017-07-15 01:30:00,2017-07-15 01:45:00,17167.0,17218.0
2017-07-15 00:00:00,2017-07-15 01:45:00,2017-07-15 02:00:00,17143.0,17073.0
2017-07-15 00:00:00,2017-07-15 02:00:00,2017-07-15 02:15:00,16763.0,16893.0
2017-07-15 00:00:00,2017-07-15 02:15:00,2017-07-15 02:30:00,16693.0,16812.0
2017-07-15 00:00:00,2017-07-15 02:30:00,2017-07-15 02:45:00,16679.0,16806.0
2017-07-15 00:00:00,2017-07-15 02:45:00,2017-07-15 03:00:00,16710.0,16788.0
2017-07-15 00:00:00,2017-07-15 03:00:00,2017-07-15 03:15:00,16563.0,16723.0
2017-07-15 00:00:00,2017-07-15 03:15:00,2017-07-15 03:30:00,16640.0,16704.0
2017-07-15 00:00:00,2017-07-15 03:30:00,2017-07-15 03:45:00,16498.0,16676.0
2017-07-15 00:00:00,2017-07-15 03:45:00,2017-07-15 04:00:00,16619.0,16656.0
2017-07-15 00:00:00,2017-07-15 04:00:00,2017-07-15 04:15:00,16770.0,16668.0
2017-07-15 00:00:00,2017-07-15 04:15:00,2017-07-15 04:30:00,16788.0,16695.0
2017-07-15 00:00:00,2017-07-15 04:30:00,2017-07-15 04:45:00,16870.0,16692.0
2017-07-15 00:00:00,2017-07-15 04:45:00,2017-07-15 05:00:00,16953.0,16752.0
2017-07-15 00:00:00,2017-07-15 05:00:00,2017-07-15 05:15:00,17027.0,16712.0
2017-07-15 00:00:00,2017-07-15 05:15:00,2017-07-15 05:30:00,16788.0,16641.0
2017-07-15 00:00:00,2017-07-15 05:30:00,2017-07-15 05:45:00,16654.0,16548.0
2017-07-15 00:00:00,2017-07-15 05:45:00,2017-07-15 06:00:00,16793.0,16584.0
2017-07-15 00:00:00,2017-07-15 06:00:00,2017-07-15 06:15:00,17263.0,16730.0
2017-07-15 00:00:00,2017-07-15 06:15:00,2017-07-15 06:30:00,17592.0,16851.0
2017-07-15 00:00:00,2017-07-15 06:30:00,2017-07-15 06:45:00,17648.0,16999.0
2017-07-15 00:00:00,2017-07-15 06:45:00,2017-07-15 07:00:00,17888.0,17198.0
2017-07-15 00:00:00,2017-07-15 07:00:00,2017-07-15 07:15:00,18235.0,17550.0
2017-07-15 00:00:00,2017-07-15 07:15:00,2017-07-15 07:30:00,18664.0,17922.0
2017-07-15 00:00:00,2017-07-15 07:30:00,2017-07-15 07:45:00,19091.0,18349.0
2017-07-15 00:00:00,2017-07-15 07:45:00,2017-07-15 08:00:00,19199.0,18772.0
2017-07-15 00:00:00,2017-07-15 08:00:00,2017-07-15 08:15:00,19595.0,19300.0
2017-07-15 00:00:00,2017-07-15 08:15:00,2017-07-15 08:30:00,19945.0,19719.0
2017-07-15 00:00:00,2017-07-15 08:30:00,2017-07-15 08:45:00,20183.0,20130.0
2017-07-15 00:00:00,2017-07-15 08:45:00,2017-07-15 09:00:00,20328.0,20433.0
2017-07-15 00:00:00,2017-07-15 09:00:00,2017-07-15 09:15:00,20613.0,20775.0
2017-07-15 00:00:00,2017-07-15 09:15:00,2017-07-15 09:30:00,20861.0,21007.0
2017-07-15 00:00:00,2017-07-15 09:30:00,2017-07-15 09:45:00,21106.0,21279.0
2017-07-15 00:00:00,2017-07-15 09:45:00,2017-07-15 10:00:00,21463.0,21451.0
2017-07-15 00:00:00,2017-07-15 10:00:00,2017-07-15 10:15:00,21397.0,21605.0
2017-07-15 00:00:00,2017-07-15 10:15:00,2017-07-15 10:30:00,21653.0,21736.0
2017-07-15 00:00:00,2017-07-15 10:30:00,2017-07-15 10:45:00,21779.0,21878.0
2017-07-15 00:00:00,2017-07-15 10:45:00,2017-07-15 11:00:00,21768.0,21914.0
2017-07-15 00:00:00,2017-07-15 11:00:00,2017-07-15 11:15:00,21614.0,21966.0
2017-07-15 00:00:00,2017-07-15 11:15:00,2017-07-15 11:30:00,21546.0,22080.0
2017-07-15 00:00:00,2017-07-15 11:30:00,2017-07-15 11:45:00,21451.0,22164.0
2017-07-15 00:00:00,2017-07-15 11:45:00,2017-07-15 12:00:00,21303.0,22121.0
2017-07-15 00:00:00,2017-07-15 12:00:00,2017-07-15 12:15:00,21345.0,22070.0
2017-07-15 00:00:00,2017-07-15 12:15:00,2017-07-15 12:30:00,21334.0,22037.0
2017-07-15 00:00:00,2017-07-15 12:30:00,2017-07-15 12:45:00,21221.0,21982.0
2017-07-15 00:00:00,2017-07-15 12:45:00,2017-07-15 13:00:00,21236.0,21871.0
2017-07-15 00:00:00,2017-07-15 13:00:00,2017-07-15 13:15:00,21197.0,21700.0
2017-07-15 00:00:00,2017-07-15 13:15:00,2017-07-15 13:30:00,20881.0,21557.0
2017-07-15 00:00:00,2017-07-15 13:30:00,2017-07-15 13:45:00,20569.0,21335.0
2017-07-15 00:00:00,2017-07-15 13:45:00,2017-07-15 14:00:00,20541.0,21020.0
2017-07-15 00:00:00,2017-07-15 14:00:00,2017-07-15 14:15:00,20515.0,20804.0
2017-07-15 00:00:00,2017-07-15 14:15:00,2017-07-15 14:30:00,20332.0,20703.0
2017-07-15 00:00:00,2017-07-15 14:30:00,2017-07-15 14:45:00,20069.0,20599.0
2017-07-15 00:00:00,2017-07-15 14:45:00,2017-07-15 15:00:00,19954.0,20459.0
2017-07-15 00:00:00,2017-07-15 15:00:00,2017-07-15 15:15:00,19955.0,20415.0
2017-07-15 00:00:00,2017-07-15 15:15:00,2017-07-15 15:30:00,20114.0,20362.0
2017-07-15 00:00:00,2017-07-15 15:30:00,2017-07-15 15:45:00,19960.0,20281.0
2017-07-15 00:00:00,2017-07-15 15:45:00,2017-07-15 16:00:00,19970.0,20229.0
2017-07-15 00:00:00,2017-07-15 16:00:00,2017-07-15 16:15:00,20159.0,20245.0
2017-07-15 00:00:00,2017-07-15 16:15:00,2017-07-15 16:30:00,19817.0,20193.0
2017-07-15 00:00:00,2017-07-15 16:30:00,2017-07-15 16:45:00,19828.0,20154.0
2017-07-15 00:00:00,2017-07-15 16:45:00,2017-07-15 17:00:00,19842.0,20137.0
2017-07-15 00:00:00,2017-07-15 17:00:00,2017-07-15 17:15:00,19918.0,20203.0
2017-07-15 00:00:00,2017-07-15 17:15:00,2017-07-15 17:30:00,19688.0,20201.0
2017-07-15 00:00:00,2017-07-15 17:30:00,2017-07-15 17:45:00,19741.0,20261.0
2017-07-15 00:00:00,2017-07-15 17:45:00,2017-07-15 18:00:00,19764.0,20277.0
2017-07-15 00:00:00,2017-07-15 18:00:00,2017-07-15 18:15:00,19816.0,20246.0
2017-07-15 00:00:00,2017-07-15 18:15:00,2017-07-15 18:30:00,19606.0,20155.0
2017-07-15 00:00:00,2017-07-15 18:30:00,2017-07-15 18:45:00,19671.0,20109.0
2017-07-15 00:00:00,2017-07-15 18:45:00,2017-07-15 19:00:00,19736.0,20057.0
2017-07-15 00:00:00,2017-07-15 19:00:00,2017-07-15 19:15:00,19569.0,20073.0
2017-07-15 00:00:00,2017-07-15 19:15:00,2017-07-15 19:30:00,19447.0,19957.0
2017-07-15 00:00:00,2017-07-15 19:30:00,2017-07-15 19:45:00,19501.0,19853.0
2017-07-15 00:00:00,2017-07-15 19:45:00,2017-07-15 20:00:00,19362.0,19660.0
2017-07-15 00:00:00,2017-07-15 20:00:00,2017-07-15 20:15:00,19073.0,19407.0
2017-07-15 00:00:00,2017-07-15 20:15:00,2017-07-15 20:30:00,18872.0,19187.0
2017-07-15 00:00:00,2017-07-15 20:30:00,2017-07-15 20:45:00,18592.0,18922.0
2017-07-15 00:00:00,2017-07-15 20:45:00,2017-07-15 21:00:00,18383.0,18686.0
2017-07-15 00:00:00,2017-07-15 21:00:00,2017-07-15 21:15:00,18223.0,18517.0
2017-07-15 00:00:00,2017-07-15 21:15:00,2017-07-15 21:30:00,18135.0,18416.0
2017-07-15 00:00:00,2017-07-15 21:30:00,2017-07-15 21:45:00,17984.0,18387.0
2017-07-15 00:00:00,2017-07-15 21:45:00,2017-07-15 22:00:00,18171.0,18408.0
2017-07-15 00:00:00,2017-07-15 22:00:00,2017-07-15 22:15:00,18171.0,18513.0
2017-07-15 00:00:00,2017-07-15 22:15:00,2017-07-15 22:30:00,18061.0,18435.0
2017-07-15 00:00:00,2017-07-15 22:30:00,2017-07-15 22:45:00,17838.0,18236.0
2017-07-15 00:00:00,2017-07-15 22:45:00,2017-07-15 23:00:00,17555.0,18031.0
2017-07-15 00:00:00,2017-07-15 23:00:00,2017-07-15 23:15:00,17386.0,17751.0
2017-07-15 00:00:00,2017-07-15 23:15:00,2017-07-15 23:30:00,17088.0,17593.0
2017-07-15 00:00:00,2017-07-15 23:30:00,2017-07-15 23:45:00,16776.0,17356.0
2017-07-15 00:00:00,2017-07-15 23:45:00,2017-07-16 00:00:00,16477.0,17141.0
2017-07-16 00:00:00,2017-07-16 00:00:00,2017-07-16 00:15:00,16132.0,16778.0
2017-07-16 00:00:00,2017-07-16 00:15:00,2017-07-16 00:30:00,16077.0,16605.0
2017-07-16 00:00:00,2017-07-16 00:30:00,2017-07-16 00:45:00,15849.0,16413.0
2017-07-16 00:00:00,2017-07-16 00:45:00,2017-07-16 01:00:00,15822.0,16210.0
2017-07-16 00:00:00,2017-07-16 01:00:00,2017-07-16 01:15:00,15718.0,16003.0
2017-07-16 00:00:00,2017-07-16 01:15:00,2017-07-16 01:30:00,15671.0,15865.0
2017-07-16 00:00:00,2017-07-16 01:30:00,2017-07-16 01:45:00,15659.0,15737.0
2017-07-16 00:00:00,2017-07-16 01:45:00,2017-07-16 02:00:00,15552.0,15611.0
2017-07-16 00:00:00,2017-07-16 02:00:00,2017-07-16 02:15:00,15284.0,15456.0
2017-07-16 00:00:00,2017-07-16 02:15:00,2017-07-16 02:30:00,15187.0,15400.0
2017-07-16 00:00:00,2017-07-16 02:30:00,2017-07-16 02:45:00,15236.0,15369.0
2017-07-16 00:00:00,2017-07-16 02:45:00,2017-07-16 03:00:00,15175.0,15341.0
2017-07-16 00:00:00,2017-07-16 03:00:00,2017-07-16 03:15:00,14921.0,15282.0
2017-07-16 00:00:00,2017-07-16 03:15:00,2017-07-16 03:30:00,14899.0,15263.0
2017-07-16 00:00:00,2017-07-16 03:30:00,2017-07-16 03:45:00,15100.0,15238.0
2017-07-16 00:00:00,2017-07-16 03:45:00,2017-07-16 04:00:00,15198.0,15205.0
2017-07-16 00:00:00,2017-07-16 04:00:00,2017-07-16 04:15:00,15012.0,15193.0
2017-07-16 00:00:00,2017-07-16 04:15:00,2017-07-16 04:30:00,15012.0,15211.0
2017-07-16 00:00:00,2017-07-16 04:30:00,2017-07-16 04:45:00,15098.0,15202.0
2017-07-16 00:00:00,2017-07-16 04:45:00,2017-07-16 05:00:00,14985.0,15215.0
2017-07-16 00:00:00,2017-07-16 05:00:00,2017-07-16 05:15:00,14676.0,15119.0
2017-07-16 00:00:00,2017-07-16 05:15:00,2017-07-16 05:30:00,14642.0,15013.0
2017-07-16 00:00:00,2017-07-16 05:30:00,2017-07-16 05:45:00,14499.0,14862.0
2017-07-16 00:00:00,2017-07-16 05:45:00,2017-07-16 06:00:00,14441.0,14819.0
2017-07-16 00:00:00,2017-07-16 06:00:00,2017-07-16 06:15:00,14402.0,14736.0
2017-07-16 00:00:00,2017-07-16 06:15:00,2017-07-16 06:30:00,14621.0,14738.0
2017-07-16 00:00:00,2017-07-16 06:30:00,2017-07-16 06:45:00,15035.0,14765.0
2017-07-16 00:00:00,2017-07-16 06:45:00,2017-07-16 07:00:00,15112.0,14844.0
2017-07-16 00:00:00,2017-07-16 07:00:00,2017-07-16 07:15:00,15320.0,14978.0
2017-07-16 00:00:00,2017-07-16 07:15:00,2017-07-16 07:30:00,15488.0,15243.0
2017-07-16 00:00:00,2017-07-16 07:30:00,2017-07-16 07:45:00,15898.0,15605.0
2017-07-16 00:00:00,2017-07-16 07:45:00,2017-07-16 08:00:00,16169.0,15945.0
2017-07-16 00:00:00,2017-07-16 08:00:00,2017-07-16 08:15:00,16257.0,16333.0
2017-07-16 00:00:00,2017-07-16 08:15:00,2017-07-16 08:30:00,16632.0,16733.0
2017-07-16 00:00:00,2017-07-16 08:30:00,2017-07-16 08:45:00,17076.0,17136.0
2017-07-16 00:00:00,2017-07-16 08:45:00,2017-07-16 09:00:00,17255.0,17451.0
2017-07-16 00:00:00,2017-07-16 09:00:00,2017-07-16 09:15:00,17809.0,17821.0
2017-07-16 00:00:00,2017-07-16 09:15:00,2017-07-16 09:30:00,18068.0,18090.0
2017-07-16 00:00:00,2017-07-16 09:30:00,2017-07-16 09:45:00,18283.0,18373.0
2017-07-16 00:00:00,2017-07-16 09:45:00,2017-07-16 10:00:00,18551.0,18596.0
2017-07-16 00:00:00,2017-07-16 10:00:00,2017-07-16 10:15:00,18596.0,18829.0
2017-07-16 00:00:00,2017-07-16 10:15:00,2017-07-16 10:30:00,18902.0,19049.0
2017-07-16 00:00:00,2017-07-16 10:30:00,2017-07-16 10:45:00,19113.0,19287.0
2017-07-16 00:00:00,2017-07-16 10:45:00,2017-07-16 11:00:00,19361.0,19435.0
2017-07-16 00:00:00,2017-07-16 11:00:00,2017-07-16 11:15:00,19647.0,19661.0
2017-07-16 00:00:00,2017-07-16 11:15:00,2017-07-16 11:30:00,19911.0,19900.0
2017-07-16 00:00:00,2017-07-16 11:30:00,2017-07-16 11:45:00,20081.0,20119.0
2017-07-16 00:00:00,2017-07-16 11:45:00,2017-07-16 12:00:00,20183.0,20170.0
2017-07-16 00:00:00,2017-07-16 12:00:00,2017-07-16 12:15:00,20127.0,20238.0
2017-07-16 00:00:00,2017-07-16 12:15:00,2017-07-16 12:30:00,20189.0,20243.0
2017-07-16 00:00:00,2017-07-16 12:30:00,2017-07-16 12:45:00,20067.0,20160.0
2017-07-16 00:00:00,2017-07-16 12:45:00,2017-07-16 13:00:00,19889.0,20004.0
2017-07-16 00:00:00,2017-07-16 13:00:00,2017-07-16 13:15:00,19184.0,19823.0
2017-07-16 00:00:00,2017-07-16 13:15:00,2017-07-16 13:30:00,19085.0,19668.0
2017-07-16 00:00:00,2017-07-16 13:30:00,2017-07-16 13:45:00,19062.0,19437.0
2017-07-16 00:00:00,2017-07-16 13:45:00,2017-07-16 14:00:00,18885.0,19159.0
2017-07-16 00:00:00,2017-07-16 14:00:00,2017-07-16 14:15:00,18500.0,18969.0
2017-07-16 00:00:00,2017-07-16 14:15:00,2017-07-16 14:30:00,18500.0,18894.0
2017-07-16 00:00:00,2017-07-16 14:30:00,2017-07-16 14:45:00,18337.0,18771.0
2017-07-16 00:00:00,2017-07-16 14:45:00,2017-07-16 15:00:00,18188.0,18634.0
2017-07-16 00:00:00,2017-07-16 15:00:00,2017-07-16 15:15:00,18230.0,18587.0
2017-07-16 00:00:00,2017-07-16 15:15:00,2017-07-16 15:30:00,18181.0,18531.0
2017-07-16 00:00:00,2017-07-16 15:30:00,2017-07-16 15:45:00,18190.0,18462.0
2017-07-16 00:00:00,2017-07-16 15:45:00,2017-07-16 16:00:00,18111.0,18427.0
2017-07-16 00:00:00,2017-07-16 16:00:00,2017-07-16 16:15:00,18358.0,18460.0
2017-07-16 00:00:00,2017-07-16 16:15:00,2017-07-16 16:30:00,18108.0,18407.0
2017-07-16 00:00:00,2017-07-16 16:30:00,2017-07-16 16:45:00,18110.0,18422.0
2017-07-16 00:00:00,2017-07-16 16:45:00,2017-07-16 17:00:00,18012.0,18450.0
2017-07-16 00:00:00,2017-07-16 17:00:00,2017-07-16 17:15:00,18790.0,18578.0
2017-07-16 00:00:00,2017-07-16 17:15:00,2017-07-16 17:30:00,18653.0,18653.0
2017-07-16 00:00:00,2017-07-16 17:30:00,2017-07-16 17:45:00,18629.0,18782.0
2017-07-16 00:00:00,2017-07-16 17:45:00,2017-07-16 18:00:00,18770.0,18853.0
2017-07-16 00:00:00,2017-07-16 18:00:00,2017-07-16 18:15:00,19063.0,18957.0
2017-07-16 00:00:00,2017-07-16 18:15:00,2017-07-16 18:30:00,19007.0,18964.0
2017-07-16 00:00:00,2017-07-16 18:30:00,2017-07-16 18:45:00,18925.0,18969.0
2017-07-16 00:00:00,2017-07-16 18:45:00,2017-07-16 19:00:00,18959.0,18984.0
2017-07-16 00:00:00,2017-07-16 19:00:00,2017-07-16 19:15:00,18859.0,19057.0
2017-07-16 00:00:00,2017-07-16 19:15:00,2017-07-16 19:30:00,18989.0,19018.0
2017-07-16 00:00:00,2017-07-16 19:30:00,2017-07-16 19:45:00,18925.0,19044.0
2017-07-16 00:00:00,2017-07-16 19:45:00,2017-07-16 20:00:00,18963.0,18948.0
2017-07-16 00:00:00,2017-07-16 20:00:00,2017-07-16 20:15:00,19185.0,18921.0
2017-07-16 00:00:00,2017-07-16 20:15:00,2017-07-16 20:30:00,18962.0,18826.0
2017-07-16 00:00:00,2017-07-16 20:30:00,2017-07-16 20:45:00,18715.0,18600.0
2017-07-16 00:00:00,2017-07-16 20:45:00,2017-07-16 21:00:00,18502.0,18383.0
2017-07-16 00:00:00,2017-07-16 21:00:00,2017-07-16 21:15:00,18524.0,18305.0
2017-07-16 00:00:00,2017-07-16 21:15:00,2017-07-16 21:30:00,18446.0,18265.0
2017-07-16 00:00:00,2017-07-16 21:30:00,2017-07-16 21:45:00,18428.0,18293.0
2017-07-16 00:00:00,2017-07-16 21:45:00,2017-07-16 22:00:00,18609.0,18441.0
2017-07-16 00:00:00,2017-07-16 22:00:00,2017-07-16 22:15:00,18704.0,18662.0
2017-07-16 00:00:00,2017-07-16 22:15:00,2017-07-16 22:30:00,18618.0,18609.0
2017-07-16 00:00:00,2017-07-16 22:30:00,2017-07-16 22:45:00,18245.0,18384.0
2017-07-16 00:00:00,2017-07-16 22:45:00,2017-07-16 23:00:00,18016.0,18113.0
2017-07-16 00:00:00,2017-07-16 23:00:00,2017-07-16 23:15:00,17560.0,17812.0
2017-07-16 00:00:00,2017-07-16 23:15:00,2017-07-16 23:30:00,17407.0,17617.0
2017-07-16 00:00:00,2017-07-16 23:30:00,2017-07-16 23:45:00,17069.0,17363.0
2017-07-16 00:00:00,2017-07-16 23:45:00,2017-07-17 00:00:00,16860.0,17135.0
2017-07-17 00:00:00,2017-07-17 00:00:00,2017-07-17 00:15:00,16800.0,16934.0
2017-07-17 00:00:00,2017-07-17 00:15:00,2017-07-17 00:30:00,16603.0,16803.0
2017-07-17 00:00:00,2017-07-17 00:30:00,2017-07-17 00:45:00,16409.0,16644.0
2017-07-17 00:00:00,2017-07-17 00:45:00,2017-07-17 01:00:00,16341.0,16476.0
2017-07-17 00:00:00,2017-07-17 01:00:00,2017-07-17 01:15:00,16228.0,16321.0
2017-07-17 00:00:00,2017-07-17 01:15:00,2017-07-17 01:30:00,16064.0,16236.0
2017-07-17 00:00:00,2017-07-17 01:30:00,2017-07-17 01:45:00,15996.0,16137.0
2017-07-17 00:00:00,2017-07-17 01:45:00,2017-07-17 02:00:00,15890.0,16033.0
2017-07-17 00:00:00,2017-07-17 02:00:00,2017-07-17 02:15:00,15912.0,15911.0
2017-07-17 00:00:00,2017-07-17 02:15:00,2017-07-17 02:30:00,15946.0,15889.0
2017-07-17 00:00:00,2017-07-17 02:30:00,2017-07-17 02:45:00,15811.0,15903.0
2017-07-17 00:00:00,2017-07-17 02:45:00,2017-07-17 03:00:00,15897.0,15921.0
2017-07-17 00:00:00,2017-07-17 03:00:00,2017-07-17 03:15:00,15610.0,15969.0
2017-07-17 00:00:00,2017-07-17 03:15:00,2017-07-17 03:30:00,15605.0,15999.0
2017-07-17 00:00:00,2017-07-17 03:30:00,2017-07-17 03:45:00,15655.0,16042.0
2017-07-17 00:00:00,2017-07-17 03:45:00,2017-07-17 04:00:00,15584.0,16098.0
2017-07-17 00:00:00,2017-07-17 04:00:00,2017-07-17 04:15:00,16145.0,16259.0
2017-07-17 00:00:00,2017-07-17 04:15:00,2017-07-17 04:30:00,16143.0,16394.0
2017-07-17 00:00:00,2017-07-17 04:30:00,2017-07-17 04:45:00,16153.0,16541.0
2017-07-17 00:00:00,2017-07-17 04:45:00,2017-07-17 05:00:00,16418.0,16783.0
2017-07-17 00:00:00,2017-07-17 05:00:00,2017-07-17 05:15:00,17040.0,17180.0
2017-07-17 00:00:00,2017-07-17 05:15:00,2017-07-17 05:30:00,17246.0,17405.0
2017-07-17 00:00:00,2017-07-17 05:30:00,2017-07-17 05:45:00,17582.0,17742.0
2017-07-17 00:00:00,2017-07-17 05:45:00,2017-07-17 06:00:00,18200.0,18303.0
2017-07-17 00:00:00,2017-07-17 06:00:00,2017-07-17 06:15:00,19389.0,19580.0
2017-07-17 00:00:00,2017-07-17 06:15:00,2017-07-17 06:30:00,19963.0,20385.0
2017-07-17 00:00:00,2017-07-17 06:30:00,2017-07-17 06:45:00,20652.0,21044.0
2017-07-17 00:00:00,2017-07-17 06:45:00,2017-07-17 07:00:00,21227.0,21604.0
2017-07-17 00:00:00,2017-07-17 07:00:00,2017-07-17 07:15:00,22021.0,22329.0
2017-07-17 00:00:00,2017-07-17 07:15:00,2017-07-17 07:30:00,22275.0,22764.0
2017-07-17 00:00:00,2017-07-17 07:30:00,2017-07-17 07:45:00,22814.0,23174.0
2017-07-17 00:00:00,2017-07-17 07:45:00,2017-07-17 08:00:00,23328.0,23555.0
2017-07-17 00:00:00,2017-07-17 08:00:00,2017-07-17 08:15:00,23659.0,23998.0
2017-07-17 00:00:00,2017-07-17 08:15:00,2017-07-17 08:30:00,24019.0,24251.0
2017-07-17 00:00:00,2017-07-17 08:30:00,2017-07-17 08:45:00,24076.0,24473.0
2017-07-17 00:00:00,2017-07-17 08:45:00,2017-07-17 09:00:00,24080.0,24525.0
2017-07-17 00:00:00,2017-07-17 09:00:00,2017-07-17 09:15:00,24202.0,24482.0
2017-07-17 00:00:00,2017-07-17 09:15:00,2017-07-17 09:30:00,24309.0,24626.0
2017-07-17 00:00:00,2017-07-17 09:30:00,2017-07-17 09:45:00,24544.0,24769.0
2017-07-17 00:00:00,2017-07-17 09:45:00,2017-07-17 10:00:00,24754.0,24826.0
2017-07-17 00:00:00,2017-07-17 10:00:00,2017-07-17 10:15:00,24910.0,24891.0
2017-07-17 00:00:00,2017-07-17 10:15:00,2017-07-17 10:30:00,25034.0,24989.0
2017-07-17 00:00:00,2017-07-17 10:30:00,2017-07-17 10:45:00,25259.0,25175.0
2017-07-17 00:00:00,2017-07-17 10:45:00,2017-07-17 11:00:00,25369.0,25272.0
2017-07-17 00:00:00,2017-07-17 11:00:00,2017-07-17 11:15:00,25506.0,25341.0
2017-07-17 00:00:00,2017-07-17 11:15:00,2017-07-17 11:30:00,25678.0,25460.0
2017-07-17 00:00:00,2017-07-17 11:30:00,2017-07-17 11:45:00,25802.0,25588.0
2017-07-17 00:00:00,2017-07-17 11:45:00,2017-07-17 12:00:00,25766.0,25620.0
2017-07-17 00:00:00,2017-07-17 12:00:00,2017-07-17 12:15:00,25627.0,25521.0
2017-07-17 00:00:00,2017-07-17 12:15:00,2017-07-17 12:30:00,25577.0,25526.0
2017-07-17 00:00:00,2017-07-17 12:30:00,2017-07-17 12:45:00,25661.0,25555.0
2017-07-17 00:00:00,2017-07-17 12:45:00,2017-07-17 13:00:00,25516.0,25556.0
2017-07-17 00:00:00,2017-07-17 13:00:00,2017-07-17 13:15:00,25568.0,25526.0
2017-07-17 00:00:00,2017-07-17 13:15:00,2017-07-17 13:30:00,25532.0,25448.0
2017-07-17 00:00:00,2017-07-17 13:30:00,2017-07-17 13:45:00,25313.0,25235.0
2017-07-17 00:00:00,2017-07-17 13:45:00,2017-07-17 14:00:00,24994.0,24912.0
2017-07-17 00:00:00,2017-07-17 14:00:00,2017-07-17 14:15:00,24718.0,24716.0
2017-07-17 00:00:00,2017-07-17 14:15:00,2017-07-17 14:30:00,24807.0,24712.0
2017-07-17 00:00:00,2017-07-17 14:30:00,2017-07-17 14:45:00,24703.0,24637.0
2017-07-17 00:00:00,2017-07-17 14:45:00,2017-07-17 15:00:00,24623.0,24505.0
2017-07-17 00:00:00,2017-07-17 15:00:00,2017-07-17 15:15:00,24596.0,24461.0
2017-07-17 00:00:00,2017-07-17 15:15:00,2017-07-17 15:30:00,24408.0,24332.0
2017-07-17 00:00:00,2017-07-17 15:30:00,2017-07-17 15:45:00,24350.0,24179.0
2017-07-17 00:00:00,2017-07-17 15:45:00,2017-07-17 16:00:00,24091.0,24020.0
2017-07-17 00:00:00,2017-07-17 16:00:00,2017-07-17 16:15:00,24039.0,23960.0
2017-07-17 00:00:00,2017-07-17 16:15:00,2017-07-17 16:30:00,23976.0,23806.0
2017-07-17 00:00:00,2017-07-17 16:30:00,2017-07-17 16:45:00,23808.0,23671.0
2017-07-17 00:00:00,2017-07-17 16:45:00,2017-07-17 17:00:00,23636.0,23602.0
2017-07-17 00:00:00,2017-07-17 17:00:00,2017-07-17 17:15:00,23405.0,23557.0
2017-07-17 00:00:00,2017-07-17 17:15:00,2017-07-17 17:30:00,23579.0,23550.0
