"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"05.01.2016 12:15 - 05.01.2016 12:30","24447","24819"
"05.01.2016 12:30 - 05.01.2016 12:45","24494","24946"
"05.01.2016 12:45 - 05.01.2016 13:00","24491","25066"
"05.01.2016 13:00 - 05.01.2016 13:15","24500","25046"
"05.01.2016 13:15 - 05.01.2016 13:30","24435","24889"
"05.01.2016 13:30 - 05.01.2016 13:45","24359","24759"
"05.01.2016 13:45 - 05.01.2016 14:00","24206","24511"
"05.01.2016 14:00 - 05.01.2016 14:15","24166","24657"
"05.01.2016 14:15 - 05.01.2016 14:30","24115","24510"
"05.01.2016 14:30 - 05.01.2016 14:45","24066","24700"
"05.01.2016 14:45 - 05.01.2016 15:00","24017","24589"
"05.01.2016 15:00 - 05.01.2016 15:15","24026","24628"
"05.01.2016 15:15 - 05.01.2016 15:30","23925","24616"
"05.01.2016 15:30 - 05.01.2016 15:45","23902","24676"
"05.01.2016 15:45 - 05.01.2016 16:00","23812","24570"
"05.01.2016 16:00 - 05.01.2016 16:15","23797","24608"
"05.01.2016 16:15 - 05.01.2016 16:30","23816","24492"
"05.01.2016 16:30 - 05.01.2016 16:45","23951","24818"
"05.01.2016 16:45 - 05.01.2016 17:00","24224","25127"
"05.01.2016 17:00 - 05.01.2016 17:15","24757","25466"
"05.01.2016 17:15 - 05.01.2016 17:30","25043","25562"
"05.01.2016 17:30 - 05.01.2016 17:45","25203","25630"
"05.01.2016 17:45 - 05.01.2016 18:00","25257","25716"
"05.01.2016 18:00 - 05.01.2016 18:15","25220","25720"
"05.01.2016 18:15 - 05.01.2016 18:30","25208","25704"
"05.01.2016 18:30 - 05.01.2016 18:45","25290","25574"
"05.01.2016 18:45 - 05.01.2016 19:00","25281","25475"
"05.01.2016 19:00 - 05.01.2016 19:15","25123","25327"
"05.01.2016 19:15 - 05.01.2016 19:30","24946","24984"
"05.01.2016 19:30 - 05.01.2016 19:45","24807","24902"
"05.01.2016 19:45 - 05.01.2016 20:00","24581","24692"
"05.01.2016 20:00 - 05.01.2016 20:15","24095","24153"
"05.01.2016 20:15 - 05.01.2016 20:30","23773","23639"
"05.01.2016 20:30 - 05.01.2016 20:45","23435","23426"
"05.01.2016 20:45 - 05.01.2016 21:00","23131","23198"
"05.01.2016 21:00 - 05.01.2016 21:15","23006","22928"
"05.01.2016 21:15 - 05.01.2016 21:30","22919","22661"
"05.01.2016 21:30 - 05.01.2016 21:45","22750","22321"
"05.01.2016 21:45 - 05.01.2016 22:00","22493","22053"
"05.01.2016 22:00 - 05.01.2016 22:15","22375","21604"
"05.01.2016 22:15 - 05.01.2016 22:30","22100","21205"
"05.01.2016 22:30 - 05.01.2016 22:45","21740","20775"
"05.01.2016 22:45 - 05.01.2016 23:00","21329","20453"
"05.01.2016 23:00 - 05.01.2016 23:15","20895","19973"
"05.01.2016 23:15 - 05.01.2016 23:30","20468","19606"
"05.01.2016 23:30 - 05.01.2016 23:45","20041","19147"
"05.01.2016 23:45 - 06.01.2016 00:00","19646","18777"
"06.01.2016 00:00 - 06.01.2016 00:15","19179","18546"
"06.01.2016 00:15 - 06.01.2016 00:30","18911","18486"
"06.01.2016 00:30 - 06.01.2016 00:45","18677","18300"
"06.01.2016 00:45 - 06.01.2016 01:00","18516","18219"
"06.01.2016 01:00 - 06.01.2016 01:15","18382","17735"
"06.01.2016 01:15 - 06.01.2016 01:30","18245","17699"
"06.01.2016 01:30 - 06.01.2016 01:45","18094","17656"
"06.01.2016 01:45 - 06.01.2016 02:00","18015","17711"
"06.01.2016 02:00 - 06.01.2016 02:15","17923","17576"
"06.01.2016 02:15 - 06.01.2016 02:30","17907","17555"
"06.01.2016 02:30 - 06.01.2016 02:45","17914","17632"
"06.01.2016 02:45 - 06.01.2016 03:00","17944","17753"
"06.01.2016 03:00 - 06.01.2016 03:15","17958","17607"
"06.01.2016 03:15 - 06.01.2016 03:30","17923","17647"
"06.01.2016 03:30 - 06.01.2016 03:45","17942","17806"
"06.01.2016 03:45 - 06.01.2016 04:00","17995","17862"
"06.01.2016 04:00 - 06.01.2016 04:15","18076","18110"
"06.01.2016 04:15 - 06.01.2016 04:30","18114","18075"
"06.01.2016 04:30 - 06.01.2016 04:45","18248","18218"
"06.01.2016 04:45 - 06.01.2016 05:00","18433","18162"
"06.01.2016 05:00 - 06.01.2016 05:15","18768","18644"
"06.01.2016 05:15 - 06.01.2016 05:30","18874","18765"
"06.01.2016 05:30 - 06.01.2016 05:45","19116","18930"
"06.01.2016 05:45 - 06.01.2016 06:00","19485","19008"
"06.01.2016 06:00 - 06.01.2016 06:15","20519","19958"
"06.01.2016 06:15 - 06.01.2016 06:30","21258","20688"
"06.01.2016 06:30 - 06.01.2016 06:45","21960","21140"
"06.01.2016 06:45 - 06.01.2016 07:00","22419","21623"
"06.01.2016 07:00 - 06.01.2016 07:15","23037","22380"
"06.01.2016 07:15 - 06.01.2016 07:30","23344","22793"
"06.01.2016 07:30 - 06.01.2016 07:45","23644","23185"
"06.01.2016 07:45 - 06.01.2016 08:00","23881","23549"
"06.01.2016 08:00 - 06.01.2016 08:15","24209","23936"
"06.01.2016 08:15 - 06.01.2016 08:30","24184","24028"
"06.01.2016 08:30 - 06.01.2016 08:45","24208","24141"
"06.01.2016 08:45 - 06.01.2016 09:00","24172","24025"
"06.01.2016 09:00 - 06.01.2016 09:15","24023","23840"
"06.01.2016 09:15 - 06.01.2016 09:30","24139","23934"
"06.01.2016 09:30 - 06.01.2016 09:45","24209","23955"
"06.01.2016 09:45 - 06.01.2016 10:00","24295","23959"
"06.01.2016 10:00 - 06.01.2016 10:15","24311","24076"
"06.01.2016 10:15 - 06.01.2016 10:30","24392","24292"
"06.01.2016 10:30 - 06.01.2016 10:45","24482","24420"
"06.01.2016 10:45 - 06.01.2016 11:00","24604","24771"
"06.01.2016 11:00 - 06.01.2016 11:15","24594","25000"
"06.01.2016 11:15 - 06.01.2016 11:30","24700","25117"
"06.01.2016 11:30 - 06.01.2016 11:45","24783","25466"
"06.01.2016 11:45 - 06.01.2016 12:00","24780","25508"
"06.01.2016 12:00 - 06.01.2016 12:15","24596","25167"
"06.01.2016 12:15 - 06.01.2016 12:30","24629","25207"
"06.01.2016 12:30 - 06.01.2016 12:45","24677","25281"
"06.01.2016 12:45 - 06.01.2016 13:00","24672","25106"
"06.01.2016 13:00 - 06.01.2016 13:15","24677","24854"
"06.01.2016 13:15 - 06.01.2016 13:30","24610","24762"
"06.01.2016 13:30 - 06.01.2016 13:45","24535","24509"
"06.01.2016 13:45 - 06.01.2016 14:00","24375","24286"
"06.01.2016 14:00 - 06.01.2016 14:15","24332","24150"
"06.01.2016 14:15 - 06.01.2016 14:30","24282","24210"
"06.01.2016 14:30 - 06.01.2016 14:45","24237","24109"
"06.01.2016 14:45 - 06.01.2016 15:00","24185","24007"
"06.01.2016 15:00 - 06.01.2016 15:15","24195","24065"
"06.01.2016 15:15 - 06.01.2016 15:30","24094","23905"
"06.01.2016 15:30 - 06.01.2016 15:45","24067","23963"
"06.01.2016 15:45 - 06.01.2016 16:00","23970","23974"
"06.01.2016 16:00 - 06.01.2016 16:15","23954","24411"
"06.01.2016 16:15 - 06.01.2016 16:30","23967","24612"
"06.01.2016 16:30 - 06.01.2016 16:45","24095","24916"
"06.01.2016 16:45 - 06.01.2016 17:00","24361","25044"
"06.01.2016 17:00 - 06.01.2016 17:15","24877","25511"
"06.01.2016 17:15 - 06.01.2016 17:30","25176","25282"
"06.01.2016 17:30 - 06.01.2016 17:45","25352","25373"
"06.01.2016 17:45 - 06.01.2016 18:00","25425","25368"
"06.01.2016 18:00 - 06.01.2016 18:15","25394","25268"
"06.01.2016 18:15 - 06.01.2016 18:30","25374","25298"
"06.01.2016 18:30 - 06.01.2016 18:45","25446","25130"
"06.01.2016 18:45 - 06.01.2016 19:00","25440","25044"
"06.01.2016 19:00 - 06.01.2016 19:15","25285","24890"
"06.01.2016 19:15 - 06.01.2016 19:30","25097","24762"
"06.01.2016 19:30 - 06.01.2016 19:45","24948","24549"
"06.01.2016 19:45 - 06.01.2016 20:00","24722","24225"
"06.01.2016 20:00 - 06.01.2016 20:15","24232","23822"
"06.01.2016 20:15 - 06.01.2016 20:30","23908","23399"
"06.01.2016 20:30 - 06.01.2016 20:45","23573","22975"
"06.01.2016 20:45 - 06.01.2016 21:00","23267","22694"
"06.01.2016 21:00 - 06.01.2016 21:15","23137","22474"
"06.01.2016 21:15 - 06.01.2016 21:30","23051","22220"
"06.01.2016 21:30 - 06.01.2016 21:45","22871","22126"
"06.01.2016 21:45 - 06.01.2016 22:00","22605","21932"
"06.01.2016 22:00 - 06.01.2016 22:15","22484","21564"
"06.01.2016 22:15 - 06.01.2016 22:30","22210","21345"
"06.01.2016 22:30 - 06.01.2016 22:45","21841","20872"
"06.01.2016 22:45 - 06.01.2016 23:00","21438","20610"
"06.01.2016 23:00 - 06.01.2016 23:15","21001","20120"
"06.01.2016 23:15 - 06.01.2016 23:30","20578","19652"
"06.01.2016 23:30 - 06.01.2016 23:45","20153","19268"
"06.01.2016 23:45 - 07.01.2016 00:00","19762","18986"
"07.01.2016 00:00 - 07.01.2016 00:15","19426","18608"
"07.01.2016 00:15 - 07.01.2016 00:30","19152","18421"
"07.01.2016 00:30 - 07.01.2016 00:45","18927","18075"
"07.01.2016 00:45 - 07.01.2016 01:00","18753","18026"
"07.01.2016 01:00 - 07.01.2016 01:15","18588","17631"
"07.01.2016 01:15 - 07.01.2016 01:30","18460","17581"
"07.01.2016 01:30 - 07.01.2016 01:45","18308","17573"
"07.01.2016 01:45 - 07.01.2016 02:00","18226","17716"
"07.01.2016 02:00 - 07.01.2016 02:15","18116","17419"
"07.01.2016 02:15 - 07.01.2016 02:30","18099","17445"
"07.01.2016 02:30 - 07.01.2016 02:45","18097","17452"
"07.01.2016 02:45 - 07.01.2016 03:00","18116","17514"
"07.01.2016 03:00 - 07.01.2016 03:15","18142","17582"
"07.01.2016 03:15 - 07.01.2016 03:30","18113","17609"
"07.01.2016 03:30 - 07.01.2016 03:45","18116","17575"
"07.01.2016 03:45 - 07.01.2016 04:00","18153","17729"
"07.01.2016 04:00 - 07.01.2016 04:15","18220","17974"
"07.01.2016 04:15 - 07.01.2016 04:30","18260","18160"
"07.01.2016 04:30 - 07.01.2016 04:45","18403","18243"
"07.01.2016 04:45 - 07.01.2016 05:00","18581","18504"
"07.01.2016 05:00 - 07.01.2016 05:15","18880","19000"
"07.01.2016 05:15 - 07.01.2016 05:30","18983","19272"
"07.01.2016 05:30 - 07.01.2016 05:45","19203","19686"
"07.01.2016 05:45 - 07.01.2016 06:00","19523","20047"
"07.01.2016 06:00 - 07.01.2016 06:15","20509","21361"
"07.01.2016 06:15 - 07.01.2016 06:30","21228","21952"
"07.01.2016 06:30 - 07.01.2016 06:45","21933","22844"
"07.01.2016 06:45 - 07.01.2016 07:00","22398","23675"
"07.01.2016 07:00 - 07.01.2016 07:15","22984","24202"
"07.01.2016 07:15 - 07.01.2016 07:30","23306","24472"
"07.01.2016 07:30 - 07.01.2016 07:45","23596","24719"
"07.01.2016 07:45 - 07.01.2016 08:00","23831","24885"
"07.01.2016 08:00 - 07.01.2016 08:15","24128","25454"
"07.01.2016 08:15 - 07.01.2016 08:30","24118","25605"
"07.01.2016 08:30 - 07.01.2016 08:45","24149","25671"
"07.01.2016 08:45 - 07.01.2016 09:00","24124","25546"
"07.01.2016 09:00 - 07.01.2016 09:15","24020","25510"
"07.01.2016 09:15 - 07.01.2016 09:30","24162","25411"
"07.01.2016 09:30 - 07.01.2016 09:45","24218","25409"
"07.01.2016 09:45 - 07.01.2016 10:00","24315","25541"
"07.01.2016 10:00 - 07.01.2016 10:15","24305","25466"
"07.01.2016 10:15 - 07.01.2016 10:30","24384","25371"
"07.01.2016 10:30 - 07.01.2016 10:45","24447","25438"
"07.01.2016 10:45 - 07.01.2016 11:00","24561","25338"
"07.01.2016 11:00 - 07.01.2016 11:15","24582","25582"
"07.01.2016 11:15 - 07.01.2016 11:30","24669","26092"
"07.01.2016 11:30 - 07.01.2016 11:45","24743","26451"
"07.01.2016 11:45 - 07.01.2016 12:00","24742","26545"
"07.01.2016 12:00 - 07.01.2016 12:15","24555","26416"
"07.01.2016 12:15 - 07.01.2016 12:30","24586","26333"
"07.01.2016 12:30 - 07.01.2016 12:45","24623","26545"
"07.01.2016 12:45 - 07.01.2016 13:00","24601","26533"
"07.01.2016 13:00 - 07.01.2016 13:15","24604","26566"
"07.01.2016 13:15 - 07.01.2016 13:30","24523","26230"
"07.01.2016 13:30 - 07.01.2016 13:45","24445","26046"
"07.01.2016 13:45 - 07.01.2016 14:00","24280","25879"
"07.01.2016 14:00 - 07.01.2016 14:15","24246","26105"
"07.01.2016 14:15 - 07.01.2016 14:30","24196","26091"
"07.01.2016 14:30 - 07.01.2016 14:45","24151","26004"
"07.01.2016 14:45 - 07.01.2016 15:00","24083","25911"
"07.01.2016 15:00 - 07.01.2016 15:15","24102","26083"
"07.01.2016 15:15 - 07.01.2016 15:30","23997","25911"
"07.01.2016 15:30 - 07.01.2016 15:45","23967","25841"
"07.01.2016 15:45 - 07.01.2016 16:00","23858","25711"
"07.01.2016 16:00 - 07.01.2016 16:15","23842","25704"
"07.01.2016 16:15 - 07.01.2016 16:30","23872","25766"
"07.01.2016 16:30 - 07.01.2016 16:45","23991","25837"
"07.01.2016 16:45 - 07.01.2016 17:00","24264","25974"
"07.01.2016 17:00 - 07.01.2016 17:15","24785","26550"
"07.01.2016 17:15 - 07.01.2016 17:30","25070","26671"
"07.01.2016 17:30 - 07.01.2016 17:45","25241","26784"
"07.01.2016 17:45 - 07.01.2016 18:00","25309","26845"
"07.01.2016 18:00 - 07.01.2016 18:15","25268","26847"
"07.01.2016 18:15 - 07.01.2016 18:30","25248","26730"
"07.01.2016 18:30 - 07.01.2016 18:45","25303","26727"
"07.01.2016 18:45 - 07.01.2016 19:00","25289","26562"
"07.01.2016 19:00 - 07.01.2016 19:15","25139","26257"
"07.01.2016 19:15 - 07.01.2016 19:30","24953","25923"
"07.01.2016 19:30 - 07.01.2016 19:45","24818","25665"
"07.01.2016 19:45 - 07.01.2016 20:00","24595","25396"
"07.01.2016 20:00 - 07.01.2016 20:15","24119","25231"
"07.01.2016 20:15 - 07.01.2016 20:30","23792","24809"
"07.01.2016 20:30 - 07.01.2016 20:45","23460","24611"
"07.01.2016 20:45 - 07.01.2016 21:00","23166","24288"
"07.01.2016 21:00 - 07.01.2016 21:15","23041","23870"
"07.01.2016 21:15 - 07.01.2016 21:30","22966","23516"
"07.01.2016 21:30 - 07.01.2016 21:45","22777","23240"
"07.01.2016 21:45 - 07.01.2016 22:00","22581","22918"
"07.01.2016 22:00 - 07.01.2016 22:15","22474","22946"
"07.01.2016 22:15 - 07.01.2016 22:30","22215","22554"
"07.01.2016 22:30 - 07.01.2016 22:45","21838","22262"
"07.01.2016 22:45 - 07.01.2016 23:00","21454","22067"
"07.01.2016 23:00 - 07.01.2016 23:15","21040","21566"
"07.01.2016 23:15 - 07.01.2016 23:30","20632","21019"
"07.01.2016 23:30 - 07.01.2016 23:45","20208","20602"
"07.01.2016 23:45 - 08.01.2016 00:00","19824","20273"
"08.01.2016 00:00 - 08.01.2016 00:15","19416","19777"
"08.01.2016 00:15 - 08.01.2016 00:30","19117","19639"
"08.01.2016 00:30 - 08.01.2016 00:45","18886","19550"
"08.01.2016 00:45 - 08.01.2016 01:00","18720","19302"
"08.01.2016 01:00 - 08.01.2016 01:15","18545","19122"
"08.01.2016 01:15 - 08.01.2016 01:30","18403","18923"
"08.01.2016 01:30 - 08.01.2016 01:45","18247","18839"
"08.01.2016 01:45 - 08.01.2016 02:00","18176","18831"
"08.01.2016 02:00 - 08.01.2016 02:15","18079","18635"
"08.01.2016 02:15 - 08.01.2016 02:30","18045","18559"
"08.01.2016 02:30 - 08.01.2016 02:45","18027","18495"
"08.01.2016 02:45 - 08.01.2016 03:00","18052","18635"
"08.01.2016 03:00 - 08.01.2016 03:15","18094","18675"
"08.01.2016 03:15 - 08.01.2016 03:30","18047","18767"
"08.01.2016 03:30 - 08.01.2016 03:45","18053","18903"
"08.01.2016 03:45 - 08.01.2016 04:00","18100","18967"
"08.01.2016 04:00 - 08.01.2016 04:15","18154","18968"
"08.01.2016 04:15 - 08.01.2016 04:30","18194","19111"
"08.01.2016 04:30 - 08.01.2016 04:45","18328","19179"
"08.01.2016 04:45 - 08.01.2016 05:00","18507","19426"
"08.01.2016 05:00 - 08.01.2016 05:15","18801","19791"
"08.01.2016 05:15 - 08.01.2016 05:30","18904","20114"
"08.01.2016 05:30 - 08.01.2016 05:45","19146","20376"
"08.01.2016 05:45 - 08.01.2016 06:00","19506","20988"
"08.01.2016 06:00 - 08.01.2016 06:15","20483","22119"
"08.01.2016 06:15 - 08.01.2016 06:30","21204","23097"
"08.01.2016 06:30 - 08.01.2016 06:45","21911","23776"
"08.01.2016 06:45 - 08.01.2016 07:00","22366","24419"
"08.01.2016 07:00 - 08.01.2016 07:15","22974","25211"
"08.01.2016 07:15 - 08.01.2016 07:30","23304","25432"
"08.01.2016 07:30 - 08.01.2016 07:45","23629","25665"
"08.01.2016 07:45 - 08.01.2016 08:00","23867","25845"
"08.01.2016 08:00 - 08.01.2016 08:15","24179","26299"
"08.01.2016 08:15 - 08.01.2016 08:30","24197","26257"
"08.01.2016 08:30 - 08.01.2016 08:45","24259","26204"
"08.01.2016 08:45 - 08.01.2016 09:00","24248","26051"
"08.01.2016 09:00 - 08.01.2016 09:15","24164","26008"
"08.01.2016 09:15 - 08.01.2016 09:30","24296","25989"
"08.01.2016 09:30 - 08.01.2016 09:45","24350","26132"
"08.01.2016 09:45 - 08.01.2016 10:00","24420","26071"
"08.01.2016 10:00 - 08.01.2016 10:15","24438","25749"
"08.01.2016 10:15 - 08.01.2016 10:30","24535","25682"
"08.01.2016 10:30 - 08.01.2016 10:45","24603","25777"
"08.01.2016 10:45 - 08.01.2016 11:00","24690","25988"
"08.01.2016 11:00 - 08.01.2016 11:15","24645","25983"
"08.01.2016 11:15 - 08.01.2016 11:30","24693","26102"
"08.01.2016 11:30 - 08.01.2016 11:45","24748","26243"
"08.01.2016 11:45 - 08.01.2016 12:00","24716","26241"
"08.01.2016 12:00 - 08.01.2016 12:15","24551","26005"
"08.01.2016 12:15 - 08.01.2016 12:30","24558","26017"
"08.01.2016 12:30 - 08.01.2016 12:45","24530","26136"
"08.01.2016 12:45 - 08.01.2016 13:00","24449","25957"
"08.01.2016 13:00 - 08.01.2016 13:15","24348","25910"
"08.01.2016 13:15 - 08.01.2016 13:30","24235","25629"
"08.01.2016 13:30 - 08.01.2016 13:45","24142","25289"
"08.01.2016 13:45 - 08.01.2016 14:00","23961","24985"
"08.01.2016 14:00 - 08.01.2016 14:15","23871","24951"
"08.01.2016 14:15 - 08.01.2016 14:30","23796","24880"
"08.01.2016 14:30 - 08.01.2016 14:45","23718","24819"
"08.01.2016 14:45 - 08.01.2016 15:00","23628","24614"
"08.01.2016 15:00 - 08.01.2016 15:15","23634","24444"
"08.01.2016 15:15 - 08.01.2016 15:30","23541","24322"
"08.01.2016 15:30 - 08.01.2016 15:45","23508","24303"
"08.01.2016 15:45 - 08.01.2016 16:00","23405","24260"
"08.01.2016 16:00 - 08.01.2016 16:15","23431","24240"
"08.01.2016 16:15 - 08.01.2016 16:30","23468","24279"
"08.01.2016 16:30 - 08.01.2016 16:45","23596","24494"
"08.01.2016 16:45 - 08.01.2016 17:00","23871","24762"
"08.01.2016 17:00 - 08.01.2016 17:15","24384","25317"
"08.01.2016 17:15 - 08.01.2016 17:30","24687","25708"
"08.01.2016 17:30 - 08.01.2016 17:45","24846","25857"
"08.01.2016 17:45 - 08.01.2016 18:00","24898","25989"
"08.01.2016 18:00 - 08.01.2016 18:15","24885","25500"
"08.01.2016 18:15 - 08.01.2016 18:30","24834","25571"
"08.01.2016 18:30 - 08.01.2016 18:45","24841","25546"
"08.01.2016 18:45 - 08.01.2016 19:00","24768","25363"
"08.01.2016 19:00 - 08.01.2016 19:15","24577","25494"
"08.01.2016 19:15 - 08.01.2016 19:30","24332","25177"
"08.01.2016 19:30 - 08.01.2016 19:45","24145","24797"
"08.01.2016 19:45 - 08.01.2016 20:00","23918","24504"
"08.01.2016 20:00 - 08.01.2016 20:15","23403","23901"
"08.01.2016 20:15 - 08.01.2016 20:30","23081","23668"
"08.01.2016 20:30 - 08.01.2016 20:45","22754","23282"
"08.01.2016 20:45 - 08.01.2016 21:00","22454","22994"
"08.01.2016 21:00 - 08.01.2016 21:15","22337","22867"
"08.01.2016 21:15 - 08.01.2016 21:30","22287","22397"
"08.01.2016 21:30 - 08.01.2016 21:45","22127","22058"
"08.01.2016 21:45 - 08.01.2016 22:00","21919","21918"
"08.01.2016 22:00 - 08.01.2016 22:15","21881","21537"
"08.01.2016 22:15 - 08.01.2016 22:30","21699","21352"
"08.01.2016 22:30 - 08.01.2016 22:45","21408","21130"
"08.01.2016 22:45 - 08.01.2016 23:00","21116","20849"
"08.01.2016 23:00 - 08.01.2016 23:15","20761","20254"
"08.01.2016 23:15 - 08.01.2016 23:30","20403","19824"
"08.01.2016 23:30 - 08.01.2016 23:45","20019","19487"
"08.01.2016 23:45 - 09.01.2016 00:00","19621","19221"
"09.01.2016 00:00 - 09.01.2016 00:15","19215","18904"
"09.01.2016 00:15 - 09.01.2016 00:30","18922","18691"
"09.01.2016 00:30 - 09.01.2016 00:45","18707","18546"
"09.01.2016 00:45 - 09.01.2016 01:00","18497","18405"
"09.01.2016 01:00 - 09.01.2016 01:15","18324","18141"
"09.01.2016 01:15 - 09.01.2016 01:30","18151","17989"
"09.01.2016 01:30 - 09.01.2016 01:45","17958","17841"
"09.01.2016 01:45 - 09.01.2016 02:00","17855","17997"
"09.01.2016 02:00 - 09.01.2016 02:15","17745","17556"
"09.01.2016 02:15 - 09.01.2016 02:30","17678","17383"
"09.01.2016 02:30 - 09.01.2016 02:45","17618","17446"
"09.01.2016 02:45 - 09.01.2016 03:00","17604","17556"
"09.01.2016 03:00 - 09.01.2016 03:15","17575","17568"
"09.01.2016 03:15 - 09.01.2016 03:30","17504","17532"
"09.01.2016 03:30 - 09.01.2016 03:45","17463","17452"
"09.01.2016 03:45 - 09.01.2016 04:00","17469","17339"
"09.01.2016 04:00 - 09.01.2016 04:15","17437","17352"
"09.01.2016 04:15 - 09.01.2016 04:30","17370","17338"
"09.01.2016 04:30 - 09.01.2016 04:45","17374","17346"
"09.01.2016 04:45 - 09.01.2016 05:00","17427","17496"
"09.01.2016 05:00 - 09.01.2016 05:15","17412","17439"
"09.01.2016 05:15 - 09.01.2016 05:30","17298","17445"
"09.01.2016 05:30 - 09.01.2016 05:45","17208","17293"
"09.01.2016 05:45 - 09.01.2016 06:00","17205","17223"
"09.01.2016 06:00 - 09.01.2016 06:15","17289","17258"
"09.01.2016 06:15 - 09.01.2016 06:30","17428","17372"
"09.01.2016 06:30 - 09.01.2016 06:45","17717","17361"
"09.01.2016 06:45 - 09.01.2016 07:00","17897","17436"
"09.01.2016 07:00 - 09.01.2016 07:15","18200","17749"
"09.01.2016 07:15 - 09.01.2016 07:30","18471","17955"
"09.01.2016 07:30 - 09.01.2016 07:45","18845","18187"
"09.01.2016 07:45 - 09.01.2016 08:00","19185","18407"
"09.01.2016 08:00 - 09.01.2016 08:15","19582","18977"
"09.01.2016 08:15 - 09.01.2016 08:30","19725","19247"
"09.01.2016 08:30 - 09.01.2016 08:45","19985","19554"
"09.01.2016 08:45 - 09.01.2016 09:00","20192","19843"
"09.01.2016 09:00 - 09.01.2016 09:15","20427","20089"
"09.01.2016 09:15 - 09.01.2016 09:30","20665","20322"
"09.01.2016 09:30 - 09.01.2016 09:45","20843","20433"
"09.01.2016 09:45 - 09.01.2016 10:00","21014","20675"
"09.01.2016 10:00 - 09.01.2016 10:15","21115","20707"
"09.01.2016 10:15 - 09.01.2016 10:30","21202","20759"
"09.01.2016 10:30 - 09.01.2016 10:45","21233","20956"
"09.01.2016 10:45 - 09.01.2016 11:00","21277","21027"
"09.01.2016 11:00 - 09.01.2016 11:15","21241","21347"
"09.01.2016 11:15 - 09.01.2016 11:30","21276","21489"
"09.01.2016 11:30 - 09.01.2016 11:45","21279","21635"
"09.01.2016 11:45 - 09.01.2016 12:00","21189","21589"
"09.01.2016 12:00 - 09.01.2016 12:15","21077","21430"
"09.01.2016 12:15 - 09.01.2016 12:30","21071","21337"
"09.01.2016 12:30 - 09.01.2016 12:45","21036","21063"
"09.01.2016 12:45 - 09.01.2016 13:00","20875","20984"
"09.01.2016 13:00 - 09.01.2016 13:15","20727","20706"
"09.01.2016 13:15 - 09.01.2016 13:30","20602","20537"
"09.01.2016 13:30 - 09.01.2016 13:45","20528","20477"
"09.01.2016 13:45 - 09.01.2016 14:00","20383","20212"
"09.01.2016 14:00 - 09.01.2016 14:15","20285","20310"
"09.01.2016 14:15 - 09.01.2016 14:30","20173","20183"
"09.01.2016 14:30 - 09.01.2016 14:45","20119","20217"
"09.01.2016 14:45 - 09.01.2016 15:00","20054","20155"
"09.01.2016 15:00 - 09.01.2016 15:15","20067","20220"
"09.01.2016 15:15 - 09.01.2016 15:30","20039","20275"
"09.01.2016 15:30 - 09.01.2016 15:45","20074","20122"
"09.01.2016 15:45 - 09.01.2016 16:00","20033","20017"
