"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(Amprion)","Actual Total Load [MW] - CTA|DE(Amprion)"
"05.01.2015 12:15 - 05.01.2015 12:30","25491","25146"
"05.01.2015 12:30 - 05.01.2015 12:45","25526","25299"
"05.01.2015 12:45 - 05.01.2015 13:00","25547","25326"
"05.01.2015 13:00 - 05.01.2015 13:15","25579","25361"
"05.01.2015 13:15 - 05.01.2015 13:30","25491","24997"
"05.01.2015 13:30 - 05.01.2015 13:45","25344","24946"
"05.01.2015 13:45 - 05.01.2015 14:00","25083","24795"
"05.01.2015 14:00 - 05.01.2015 14:15","24986","24701"
"05.01.2015 14:15 - 05.01.2015 14:30","24941","24673"
"05.01.2015 14:30 - 05.01.2015 14:45","24843","24507"
"05.01.2015 14:45 - 05.01.2015 15:00","24700","24503"
"05.01.2015 15:00 - 05.01.2015 15:15","24656","24494"
"05.01.2015 15:15 - 05.01.2015 15:30","24499","24273"
"05.01.2015 15:30 - 05.01.2015 15:45","24347","24112"
"05.01.2015 15:45 - 05.01.2015 16:00","24131","24048"
"05.01.2015 16:00 - 05.01.2015 16:15","23979","24188"
"05.01.2015 16:15 - 05.01.2015 16:30","23774","24361"
"05.01.2015 16:30 - 05.01.2015 16:45","23605","24402"
"05.01.2015 16:45 - 05.01.2015 17:00","23453","24588"
"05.01.2015 17:00 - 05.01.2015 17:15","23483","25174"
"05.01.2015 17:15 - 05.01.2015 17:30","23583","25665"
"05.01.2015 17:30 - 05.01.2015 17:45","23715","25838"
"05.01.2015 17:45 - 05.01.2015 18:00","23840","25998"
"05.01.2015 18:00 - 05.01.2015 18:15","23909","25752"
"05.01.2015 18:15 - 05.01.2015 18:30","24002","25618"
"05.01.2015 18:30 - 05.01.2015 18:45","24169","25460"
"05.01.2015 18:45 - 05.01.2015 19:00","24276","25528"
"05.01.2015 19:00 - 05.01.2015 19:15","24290","25279"
"05.01.2015 19:15 - 05.01.2015 19:30","24128","25141"
"05.01.2015 19:30 - 05.01.2015 19:45","23975","24907"
"05.01.2015 19:45 - 05.01.2015 20:00","23726","24605"
"05.01.2015 20:00 - 05.01.2015 20:15","23387","24037"
"05.01.2015 20:15 - 05.01.2015 20:30","23077","23787"
"05.01.2015 20:30 - 05.01.2015 20:45","22782","23468"
"05.01.2015 20:45 - 05.01.2015 21:00","22513","23181"
"05.01.2015 21:00 - 05.01.2015 21:15","22371","22965"
"05.01.2015 21:15 - 05.01.2015 21:30","22206","22713"
"05.01.2015 21:30 - 05.01.2015 21:45","21972","22521"
"05.01.2015 21:45 - 05.01.2015 22:00","21654","22277"
"05.01.2015 22:00 - 05.01.2015 22:15","21349","22299"
"05.01.2015 22:15 - 05.01.2015 22:30","21063","22001"
"05.01.2015 22:30 - 05.01.2015 22:45","20672","21713"
"05.01.2015 22:45 - 05.01.2015 23:00","20310","21319"
"05.01.2015 23:00 - 05.01.2015 23:15","19780","20853"
"05.01.2015 23:15 - 05.01.2015 23:30","19398","20290"
"05.01.2015 23:30 - 05.01.2015 23:45","19036","20013"
"05.01.2015 23:45 - 06.01.2015 00:00","18744","19844"
"06.01.2015 00:00 - 06.01.2015 00:15","17382","19285"
"06.01.2015 00:15 - 06.01.2015 00:30","17180","18960"
"06.01.2015 00:30 - 06.01.2015 00:45","17004","18676"
"06.01.2015 00:45 - 06.01.2015 01:00","16860","18430"
"06.01.2015 01:00 - 06.01.2015 01:15","16726","18284"
"06.01.2015 01:15 - 06.01.2015 01:30","16613","17980"
"06.01.2015 01:30 - 06.01.2015 01:45","16481","17897"
"06.01.2015 01:45 - 06.01.2015 02:00","16423","17806"
"06.01.2015 02:00 - 06.01.2015 02:15","16319","17849"
"06.01.2015 02:15 - 06.01.2015 02:30","16276","17679"
"06.01.2015 02:30 - 06.01.2015 02:45","16287","17601"
"06.01.2015 02:45 - 06.01.2015 03:00","16307","17687"
"06.01.2015 03:00 - 06.01.2015 03:15","16360","17764"
"06.01.2015 03:15 - 06.01.2015 03:30","16392","17743"
"06.01.2015 03:30 - 06.01.2015 03:45","16447","17766"
"06.01.2015 03:45 - 06.01.2015 04:00","16494","17893"
"06.01.2015 04:00 - 06.01.2015 04:15","16691","18076"
"06.01.2015 04:15 - 06.01.2015 04:30","16810","18052"
"06.01.2015 04:30 - 06.01.2015 04:45","17000","18103"
"06.01.2015 04:45 - 06.01.2015 05:00","17222","18226"
"06.01.2015 05:00 - 06.01.2015 05:15","17699","18516"
"06.01.2015 05:15 - 06.01.2015 05:30","17928","18802"
"06.01.2015 05:30 - 06.01.2015 05:45","18297","19034"
"06.01.2015 05:45 - 06.01.2015 06:00","18707","19406"
"06.01.2015 06:00 - 06.01.2015 06:15","19994","20084"
"06.01.2015 06:15 - 06.01.2015 06:30","20875","20915"
"06.01.2015 06:30 - 06.01.2015 06:45","21546","21670"
"06.01.2015 06:45 - 06.01.2015 07:00","21992","21901"
"06.01.2015 07:00 - 06.01.2015 07:15","22678","22804"
"06.01.2015 07:15 - 06.01.2015 07:30","22969","23239"
"06.01.2015 07:30 - 06.01.2015 07:45","23253","23593"
"06.01.2015 07:45 - 06.01.2015 08:00","23531","24053"
"06.01.2015 08:00 - 06.01.2015 08:15","24004","24430"
"06.01.2015 08:15 - 06.01.2015 08:30","24149","24469"
"06.01.2015 08:30 - 06.01.2015 08:45","24280","24684"
"06.01.2015 08:45 - 06.01.2015 09:00","24332","24667"
"06.01.2015 09:00 - 06.01.2015 09:15","24306","24531"
"06.01.2015 09:15 - 06.01.2015 09:30","24503","24683"
"06.01.2015 09:30 - 06.01.2015 09:45","24667","24884"
"06.01.2015 09:45 - 06.01.2015 10:00","24760","25107"
"06.01.2015 10:00 - 06.01.2015 10:15","24877","25185"
"06.01.2015 10:15 - 06.01.2015 10:30","24978","25281"
"06.01.2015 10:30 - 06.01.2015 10:45","25166","25497"
"06.01.2015 10:45 - 06.01.2015 11:00","25287","25639"
"06.01.2015 11:00 - 06.01.2015 11:15","25372","25597"
"06.01.2015 11:15 - 06.01.2015 11:30","25509","25772"
"06.01.2015 11:30 - 06.01.2015 11:45","25632","25815"
"06.01.2015 11:45 - 06.01.2015 12:00","25674","25705"
"06.01.2015 12:00 - 06.01.2015 12:15","25501","25719"
"06.01.2015 12:15 - 06.01.2015 12:30","25462","25691"
"06.01.2015 12:30 - 06.01.2015 12:45","25493","25763"
"06.01.2015 12:45 - 06.01.2015 13:00","25511","25833"
"06.01.2015 13:00 - 06.01.2015 13:15","25529","25785"
"06.01.2015 13:15 - 06.01.2015 13:30","25447","25747"
"06.01.2015 13:30 - 06.01.2015 13:45","25302","25688"
"06.01.2015 13:45 - 06.01.2015 14:00","25049","25469"
"06.01.2015 14:00 - 06.01.2015 14:15","24934","25264"
"06.01.2015 14:15 - 06.01.2015 14:30","24887","25169"
"06.01.2015 14:30 - 06.01.2015 14:45","24789","25133"
"06.01.2015 14:45 - 06.01.2015 15:00","24633","25068"
"06.01.2015 15:00 - 06.01.2015 15:15","24581","24992"
"06.01.2015 15:15 - 06.01.2015 15:30","24423","24868"
"06.01.2015 15:30 - 06.01.2015 15:45","24265","24776"
"06.01.2015 15:45 - 06.01.2015 16:00","24039","24651"
"06.01.2015 16:00 - 06.01.2015 16:15","23866","24608"
"06.01.2015 16:15 - 06.01.2015 16:30","23646","24650"
"06.01.2015 16:30 - 06.01.2015 16:45","23459","24760"
"06.01.2015 16:45 - 06.01.2015 17:00","23275","25084"
"06.01.2015 17:00 - 06.01.2015 17:15","23275","25671"
"06.01.2015 17:15 - 06.01.2015 17:30","23354","25987"
"06.01.2015 17:30 - 06.01.2015 17:45","23477","26267"
"06.01.2015 17:45 - 06.01.2015 18:00","23606","26365"
"06.01.2015 18:00 - 06.01.2015 18:15","23663","26201"
"06.01.2015 18:15 - 06.01.2015 18:30","23753","25954"
"06.01.2015 18:30 - 06.01.2015 18:45","23901","25972"
"06.01.2015 18:45 - 06.01.2015 19:00","24016","25954"
"06.01.2015 19:00 - 06.01.2015 19:15","24054","25884"
"06.01.2015 19:15 - 06.01.2015 19:30","23922","25661"
"06.01.2015 19:30 - 06.01.2015 19:45","23800","25617"
"06.01.2015 19:45 - 06.01.2015 20:00","23593","25545"
"06.01.2015 20:00 - 06.01.2015 20:15","23299","24905"
"06.01.2015 20:15 - 06.01.2015 20:30","23024","24752"
"06.01.2015 20:30 - 06.01.2015 20:45","22760","24370"
"06.01.2015 20:45 - 06.01.2015 21:00","22492","24124"
"06.01.2015 21:00 - 06.01.2015 21:15","22330","24038"
"06.01.2015 21:15 - 06.01.2015 21:30","22134","23970"
"06.01.2015 21:30 - 06.01.2015 21:45","21855","23607"
"06.01.2015 21:45 - 06.01.2015 22:00","21507","23239"
"06.01.2015 22:00 - 06.01.2015 22:15","21164","22731"
"06.01.2015 22:15 - 06.01.2015 22:30","20872","22422"
"06.01.2015 22:30 - 06.01.2015 22:45","20467","22062"
"06.01.2015 22:45 - 06.01.2015 23:00","20101","21507"
"06.01.2015 23:00 - 06.01.2015 23:15","19569","21108"
"06.01.2015 23:15 - 06.01.2015 23:30","19196","20633"
"06.01.2015 23:30 - 06.01.2015 23:45","18846","20138"
"06.01.2015 23:45 - 07.01.2015 00:00","18564","19847"
"07.01.2015 00:00 - 07.01.2015 00:15","18912","19327"
"07.01.2015 00:15 - 07.01.2015 00:30","18588","19088"
"07.01.2015 00:30 - 07.01.2015 00:45","18325","18787"
"07.01.2015 00:45 - 07.01.2015 01:00","18154","18744"
"07.01.2015 01:00 - 07.01.2015 01:15","17984","18632"
"07.01.2015 01:15 - 07.01.2015 01:30","17821","18401"
"07.01.2015 01:30 - 07.01.2015 01:45","17645","18246"
"07.01.2015 01:45 - 07.01.2015 02:00","17582","18250"
"07.01.2015 02:00 - 07.01.2015 02:15","17497","18155"
"07.01.2015 02:15 - 07.01.2015 02:30","17516","18095"
"07.01.2015 02:30 - 07.01.2015 02:45","17533","18110"
"07.01.2015 02:45 - 07.01.2015 03:00","17625","18074"
"07.01.2015 03:00 - 07.01.2015 03:15","17693","18071"
"07.01.2015 03:15 - 07.01.2015 03:30","17698","18035"
"07.01.2015 03:30 - 07.01.2015 03:45","17791","18081"
"07.01.2015 03:45 - 07.01.2015 04:00","17847","18049"
"07.01.2015 04:00 - 07.01.2015 04:15","17973","18135"
"07.01.2015 04:15 - 07.01.2015 04:30","18049","18233"
"07.01.2015 04:30 - 07.01.2015 04:45","18248","18330"
"07.01.2015 04:45 - 07.01.2015 05:00","18487","18593"
"07.01.2015 05:00 - 07.01.2015 05:15","18841","19100"
"07.01.2015 05:15 - 07.01.2015 05:30","19000","19304"
"07.01.2015 05:30 - 07.01.2015 05:45","19337","19641"
"07.01.2015 05:45 - 07.01.2015 06:00","19657","20095"
"07.01.2015 06:00 - 07.01.2015 06:15","20751","21151"
"07.01.2015 06:15 - 07.01.2015 06:30","21530","22034"
"07.01.2015 06:30 - 07.01.2015 06:45","22220","22696"
"07.01.2015 06:45 - 07.01.2015 07:00","22707","23059"
"07.01.2015 07:00 - 07.01.2015 07:15","23385","23742"
"07.01.2015 07:15 - 07.01.2015 07:30","23714","24044"
"07.01.2015 07:30 - 07.01.2015 07:45","24051","24475"
"07.01.2015 07:45 - 07.01.2015 08:00","24320","25016"
"07.01.2015 08:00 - 07.01.2015 08:15","24713","25440"
"07.01.2015 08:15 - 07.01.2015 08:30","24665","25534"
"07.01.2015 08:30 - 07.01.2015 08:45","24701","25530"
"07.01.2015 08:45 - 07.01.2015 09:00","24717","25638"
"07.01.2015 09:00 - 07.01.2015 09:15","24568","25412"
"07.01.2015 09:15 - 07.01.2015 09:30","24736","25446"
"07.01.2015 09:30 - 07.01.2015 09:45","24849","25465"
"07.01.2015 09:45 - 07.01.2015 10:00","24874","25538"
"07.01.2015 10:00 - 07.01.2015 10:15","25019","25848"
"07.01.2015 10:15 - 07.01.2015 10:30","25154","25893"
"07.01.2015 10:30 - 07.01.2015 10:45","25245","26103"
"07.01.2015 10:45 - 07.01.2015 11:00","25391","26132"
"07.01.2015 11:00 - 07.01.2015 11:15","25482","26244"
"07.01.2015 11:15 - 07.01.2015 11:30","25635","26259"
"07.01.2015 11:30 - 07.01.2015 11:45","25723","26534"
"07.01.2015 11:45 - 07.01.2015 12:00","25783","26499"
"07.01.2015 12:00 - 07.01.2015 12:15","25681","26221"
"07.01.2015 12:15 - 07.01.2015 12:30","25639","26332"
"07.01.2015 12:30 - 07.01.2015 12:45","25683","26374"
"07.01.2015 12:45 - 07.01.2015 13:00","25672","26354"
"07.01.2015 13:00 - 07.01.2015 13:15","25743","26153"
"07.01.2015 13:15 - 07.01.2015 13:30","25661","26103"
"07.01.2015 13:30 - 07.01.2015 13:45","25571","26091"
"07.01.2015 13:45 - 07.01.2015 14:00","25383","25970"
"07.01.2015 14:00 - 07.01.2015 14:15","25395","25842"
"07.01.2015 14:15 - 07.01.2015 14:30","25341","25829"
"07.01.2015 14:30 - 07.01.2015 14:45","25221","25781"
"07.01.2015 14:45 - 07.01.2015 15:00","25074","25545"
"07.01.2015 15:00 - 07.01.2015 15:15","25113","25716"
"07.01.2015 15:15 - 07.01.2015 15:30","25009","25587"
"07.01.2015 15:30 - 07.01.2015 15:45","24955","25473"
"07.01.2015 15:45 - 07.01.2015 16:00","24830","25280"
"07.01.2015 16:00 - 07.01.2015 16:15","24799","25244"
"07.01.2015 16:15 - 07.01.2015 16:30","24783","25172"
"07.01.2015 16:30 - 07.01.2015 16:45","24879","25552"
"07.01.2015 16:45 - 07.01.2015 17:00","25132","25864"
"07.01.2015 17:00 - 07.01.2015 17:15","25522","26375"
"07.01.2015 17:15 - 07.01.2015 17:30","25698","26835"
"07.01.2015 17:30 - 07.01.2015 17:45","25840","27032"
"07.01.2015 17:45 - 07.01.2015 18:00","25871","27008"
"07.01.2015 18:00 - 07.01.2015 18:15","25773","26833"
"07.01.2015 18:15 - 07.01.2015 18:30","25690","26805"
"07.01.2015 18:30 - 07.01.2015 18:45","25712","26814"
"07.01.2015 18:45 - 07.01.2015 19:00","25674","26882"
"07.01.2015 19:00 - 07.01.2015 19:15","25559","26634"
"07.01.2015 19:15 - 07.01.2015 19:30","25373","26377"
"07.01.2015 19:30 - 07.01.2015 19:45","25157","26190"
"07.01.2015 19:45 - 07.01.2015 20:00","24876","25949"
"07.01.2015 20:00 - 07.01.2015 20:15","24399","25448"
"07.01.2015 20:15 - 07.01.2015 20:30","23983","25188"
"07.01.2015 20:30 - 07.01.2015 20:45","23590","24869"
"07.01.2015 20:45 - 07.01.2015 21:00","23208","24587"
"07.01.2015 21:00 - 07.01.2015 21:15","23060","24515"
"07.01.2015 21:15 - 07.01.2015 21:30","22999","24292"
"07.01.2015 21:30 - 07.01.2015 21:45","22763","24074"
"07.01.2015 21:45 - 07.01.2015 22:00","22476","23954"
"07.01.2015 22:00 - 07.01.2015 22:15","22144","23987"
"07.01.2015 22:15 - 07.01.2015 22:30","21856","23689"
"07.01.2015 22:30 - 07.01.2015 22:45","21515","23235"
"07.01.2015 22:45 - 07.01.2015 23:00","21166","22878"
"07.01.2015 23:00 - 07.01.2015 23:15","20687","22479"
"07.01.2015 23:15 - 07.01.2015 23:30","20288","21877"
"07.01.2015 23:30 - 07.01.2015 23:45","19815","21458"
"07.01.2015 23:45 - 08.01.2015 00:00","19471","21139"
"08.01.2015 00:00 - 08.01.2015 00:15","19251","20481"
"08.01.2015 00:15 - 08.01.2015 00:30","18950","20312"
"08.01.2015 00:30 - 08.01.2015 00:45","18727","19957"
"08.01.2015 00:45 - 08.01.2015 01:00","18543","19844"
"08.01.2015 01:00 - 08.01.2015 01:15","18365","19701"
"08.01.2015 01:15 - 08.01.2015 01:30","18205","19530"
"08.01.2015 01:30 - 08.01.2015 01:45","18017","19445"
"08.01.2015 01:45 - 08.01.2015 02:00","17968","19196"
"08.01.2015 02:00 - 08.01.2015 02:15","17858","19152"
"08.01.2015 02:15 - 08.01.2015 02:30","17860","19155"
"08.01.2015 02:30 - 08.01.2015 02:45","17872","19063"
"08.01.2015 02:45 - 08.01.2015 03:00","17956","18846"
"08.01.2015 03:00 - 08.01.2015 03:15","18015","19076"
"08.01.2015 03:15 - 08.01.2015 03:30","18029","19094"
"08.01.2015 03:30 - 08.01.2015 03:45","18079","19013"
"08.01.2015 03:45 - 08.01.2015 04:00","18131","19070"
"08.01.2015 04:00 - 08.01.2015 04:15","18251","19316"
"08.01.2015 04:15 - 08.01.2015 04:30","18335","19457"
"08.01.2015 04:30 - 08.01.2015 04:45","18535","19391"
"08.01.2015 04:45 - 08.01.2015 05:00","18771","19485"
"08.01.2015 05:00 - 08.01.2015 05:15","19097","19938"
"08.01.2015 05:15 - 08.01.2015 05:30","19260","20150"
"08.01.2015 05:30 - 08.01.2015 05:45","19611","20463"
"08.01.2015 05:45 - 08.01.2015 06:00","19932","20814"
"08.01.2015 06:00 - 08.01.2015 06:15","21065","22122"
"08.01.2015 06:15 - 08.01.2015 06:30","21834","23015"
"08.01.2015 06:30 - 08.01.2015 06:45","22542","23648"
"08.01.2015 06:45 - 08.01.2015 07:00","23107","23896"
"08.01.2015 07:00 - 08.01.2015 07:15","23807","24966"
"08.01.2015 07:15 - 08.01.2015 07:30","24126","25252"
"08.01.2015 07:30 - 08.01.2015 07:45","24431","25661"
"08.01.2015 07:45 - 08.01.2015 08:00","24691","25978"
"08.01.2015 08:00 - 08.01.2015 08:15","25081","26512"
"08.01.2015 08:15 - 08.01.2015 08:30","25039","26693"
"08.01.2015 08:30 - 08.01.2015 08:45","25032","26697"
"08.01.2015 08:45 - 08.01.2015 09:00","25029","26571"
"08.01.2015 09:00 - 08.01.2015 09:15","24921","26461"
"08.01.2015 09:15 - 08.01.2015 09:30","25062","26373"
"08.01.2015 09:30 - 08.01.2015 09:45","25132","26554"
"08.01.2015 09:45 - 08.01.2015 10:00","25168","26624"
"08.01.2015 10:00 - 08.01.2015 10:15","25249","26818"
"08.01.2015 10:15 - 08.01.2015 10:30","25382","26866"
"08.01.2015 10:30 - 08.01.2015 10:45","25470","27056"
"08.01.2015 10:45 - 08.01.2015 11:00","25616","27193"
"08.01.2015 11:00 - 08.01.2015 11:15","25721","27568"
"08.01.2015 11:15 - 08.01.2015 11:30","25845","27589"
"08.01.2015 11:30 - 08.01.2015 11:45","25956","27697"
"08.01.2015 11:45 - 08.01.2015 12:00","26028","27513"
"08.01.2015 12:00 - 08.01.2015 12:15","25911","27270"
"08.01.2015 12:15 - 08.01.2015 12:30","25854","27506"
"08.01.2015 12:30 - 08.01.2015 12:45","25870","27622"
"08.01.2015 12:45 - 08.01.2015 13:00","25860","27427"
"08.01.2015 13:00 - 08.01.2015 13:15","25915","27485"
"08.01.2015 13:15 - 08.01.2015 13:30","25855","27246"
"08.01.2015 13:30 - 08.01.2015 13:45","25755","27224"
"08.01.2015 13:45 - 08.01.2015 14:00","25538","27006"
"08.01.2015 14:00 - 08.01.2015 14:15","25552","26807"
"08.01.2015 14:15 - 08.01.2015 14:30","25513","26776"
"08.01.2015 14:30 - 08.01.2015 14:45","25416","26739"
"08.01.2015 14:45 - 08.01.2015 15:00","25278","26817"
"08.01.2015 15:00 - 08.01.2015 15:15","25307","26885"
"08.01.2015 15:15 - 08.01.2015 15:30","25227","26677"
"08.01.2015 15:30 - 08.01.2015 15:45","25172","26629"
"08.01.2015 15:45 - 08.01.2015 16:00","25045","26470"
"08.01.2015 16:00 - 08.01.2015 16:15","25017","26328"
"08.01.2015 16:15 - 08.01.2015 16:30","24984","26356"
"08.01.2015 16:30 - 08.01.2015 16:45","25058","26414"
"08.01.2015 16:45 - 08.01.2015 17:00","25289","26506"
"08.01.2015 17:00 - 08.01.2015 17:15","25717","26868"
"08.01.2015 17:15 - 08.01.2015 17:30","25937","26933"
"08.01.2015 17:30 - 08.01.2015 17:45","26037","27152"
"08.01.2015 17:45 - 08.01.2015 18:00","26061","27149"
"08.01.2015 18:00 - 08.01.2015 18:15","25955","26725"
"08.01.2015 18:15 - 08.01.2015 18:30","25884","26755"
"08.01.2015 18:30 - 08.01.2015 18:45","25867","26841"
"08.01.2015 18:45 - 08.01.2015 19:00","25820","26824"
"08.01.2015 19:00 - 08.01.2015 19:15","25675","26705"
"08.01.2015 19:15 - 08.01.2015 19:30","25500","26267"
"08.01.2015 19:30 - 08.01.2015 19:45","25351","26153"
"08.01.2015 19:45 - 08.01.2015 20:00","25067","25866"
"08.01.2015 20:00 - 08.01.2015 20:15","24561","24992"
"08.01.2015 20:15 - 08.01.2015 20:30","24199","24698"
"08.01.2015 20:30 - 08.01.2015 20:45","23828","24509"
"08.01.2015 20:45 - 08.01.2015 21:00","23467","24199"
"08.01.2015 21:00 - 08.01.2015 21:15","23308","23781"
"08.01.2015 21:15 - 08.01.2015 21:30","23223","23816"
"08.01.2015 21:30 - 08.01.2015 21:45","22937","23527"
"08.01.2015 21:45 - 08.01.2015 22:00","22665","23125"
"08.01.2015 22:00 - 08.01.2015 22:15","22349","23203"
"08.01.2015 22:15 - 08.01.2015 22:30","22068","23047"
"08.01.2015 22:30 - 08.01.2015 22:45","21697","22588"
"08.01.2015 22:45 - 08.01.2015 23:00","21366","22212"
"08.01.2015 23:00 - 08.01.2015 23:15","20865","21847"
"08.01.2015 23:15 - 08.01.2015 23:30","20471","21472"
"08.01.2015 23:30 - 08.01.2015 23:45","20032","21047"
"08.01.2015 23:45 - 09.01.2015 00:00","19700","20372"
"09.01.2015 00:00 - 09.01.2015 00:15","19294","19680"
"09.01.2015 00:15 - 09.01.2015 00:30","18966","19356"
"09.01.2015 00:30 - 09.01.2015 00:45","18719","19125"
"09.01.2015 00:45 - 09.01.2015 01:00","18517","18866"
"09.01.2015 01:00 - 09.01.2015 01:15","18339","18942"
"09.01.2015 01:15 - 09.01.2015 01:30","18154","18916"
"09.01.2015 01:30 - 09.01.2015 01:45","17953","18665"
"09.01.2015 01:45 - 09.01.2015 02:00","17889","18659"
"09.01.2015 02:00 - 09.01.2015 02:15","17782","18538"
"09.01.2015 02:15 - 09.01.2015 02:30","17761","18507"
"09.01.2015 02:30 - 09.01.2015 02:45","17745","18519"
"09.01.2015 02:45 - 09.01.2015 03:00","17831","18568"
"09.01.2015 03:00 - 09.01.2015 03:15","17882","18614"
"09.01.2015 03:15 - 09.01.2015 03:30","17866","18602"
"09.01.2015 03:30 - 09.01.2015 03:45","17912","18438"
"09.01.2015 03:45 - 09.01.2015 04:00","17993","18496"
"09.01.2015 04:00 - 09.01.2015 04:15","18134","18679"
"09.01.2015 04:15 - 09.01.2015 04:30","18204","18814"
"09.01.2015 04:30 - 09.01.2015 04:45","18371","19121"
"09.01.2015 04:45 - 09.01.2015 05:00","18593","19124"
"09.01.2015 05:00 - 09.01.2015 05:15","18915","19639"
"09.01.2015 05:15 - 09.01.2015 05:30","19059","19801"
"09.01.2015 05:30 - 09.01.2015 05:45","19361","20286"
"09.01.2015 05:45 - 09.01.2015 06:00","19695","20754"
"09.01.2015 06:00 - 09.01.2015 06:15","20744","22142"
"09.01.2015 06:15 - 09.01.2015 06:30","21479","22887"
"09.01.2015 06:30 - 09.01.2015 06:45","22153","23803"
"09.01.2015 06:45 - 09.01.2015 07:00","22654","24354"
"09.01.2015 07:00 - 09.01.2015 07:15","23354","25064"
"09.01.2015 07:15 - 09.01.2015 07:30","23660","25547"
"09.01.2015 07:30 - 09.01.2015 07:45","23983","25909"
"09.01.2015 07:45 - 09.01.2015 08:00","24252","26167"
"09.01.2015 08:00 - 09.01.2015 08:15","24677","27073"
"09.01.2015 08:15 - 09.01.2015 08:30","24655","27277"
"09.01.2015 08:30 - 09.01.2015 08:45","24692","27205"
"09.01.2015 08:45 - 09.01.2015 09:00","24710","27124"
"09.01.2015 09:00 - 09.01.2015 09:15","24655","27178"
"09.01.2015 09:15 - 09.01.2015 09:30","24780","27330"
"09.01.2015 09:30 - 09.01.2015 09:45","24863","27265"
"09.01.2015 09:45 - 09.01.2015 10:00","24864","27249"
"09.01.2015 10:00 - 09.01.2015 10:15","24945","27437"
"09.01.2015 10:15 - 09.01.2015 10:30","25052","27487"
"09.01.2015 10:30 - 09.01.2015 10:45","25144","27609"
"09.01.2015 10:45 - 09.01.2015 11:00","25258","27668"
"09.01.2015 11:00 - 09.01.2015 11:15","25314","27391"
"09.01.2015 11:15 - 09.01.2015 11:30","25384","27456"
"09.01.2015 11:30 - 09.01.2015 11:45","25468","27581"
"09.01.2015 11:45 - 09.01.2015 12:00","25488","27766"
"09.01.2015 12:00 - 09.01.2015 12:15","25400","27429"
"09.01.2015 12:15 - 09.01.2015 12:30","25336","27239"
"09.01.2015 12:30 - 09.01.2015 12:45","25289","27243"
"09.01.2015 12:45 - 09.01.2015 13:00","25212","27241"
"09.01.2015 13:00 - 09.01.2015 13:15","25152","26952"
"09.01.2015 13:15 - 09.01.2015 13:30","25038","26630"
"09.01.2015 13:30 - 09.01.2015 13:45","24929","26542"
"09.01.2015 13:45 - 09.01.2015 14:00","24663","26266"
"09.01.2015 14:00 - 09.01.2015 14:15","24615","26080"
"09.01.2015 14:15 - 09.01.2015 14:30","24537","26086"
"09.01.2015 14:30 - 09.01.2015 14:45","24407","25906"
"09.01.2015 14:45 - 09.01.2015 15:00","24255","25932"
"09.01.2015 15:00 - 09.01.2015 15:15","24260","25830"
"09.01.2015 15:15 - 09.01.2015 15:30","24215","25899"
"09.01.2015 15:30 - 09.01.2015 15:45","24195","25898"
"09.01.2015 15:45 - 09.01.2015 16:00","24054","25804"
