"Time (CET)","Day-ahead Total Load Forecast [MW] - CTA|DE(TenneT GER)","Actual Total Load [MW] - CTA|DE(TenneT GER)"
"05.01.2016 12:15 - 05.01.2016 12:30","16130","20372"
"05.01.2016 12:30 - 05.01.2016 12:45","16087","20220"
"05.01.2016 12:45 - 05.01.2016 13:00","16167","20028"
"05.01.2016 13:00 - 05.01.2016 13:15","16088","19842"
"05.01.2016 13:15 - 05.01.2016 13:30","15804","19796"
"05.01.2016 13:30 - 05.01.2016 13:45","16171","19487"
"05.01.2016 13:45 - 05.01.2016 14:00","15601","19357"
"05.01.2016 14:00 - 05.01.2016 14:15","16442","19336"
"05.01.2016 14:15 - 05.01.2016 14:30","15641","19394"
"05.01.2016 14:30 - 05.01.2016 14:45","15542","19263"
"05.01.2016 14:45 - 05.01.2016 15:00","15626","19186"
"05.01.2016 15:00 - 05.01.2016 15:15","15548","19183"
"05.01.2016 15:15 - 05.01.2016 15:30","15025","19069"
"05.01.2016 15:30 - 05.01.2016 15:45","15515","19090"
"05.01.2016 15:45 - 05.01.2016 16:00","14865","19105"
"05.01.2016 16:00 - 05.01.2016 16:15","15205","19199"
"05.01.2016 16:15 - 05.01.2016 16:30","15467","19369"
"05.01.2016 16:30 - 05.01.2016 16:45","16273","19775"
"05.01.2016 16:45 - 05.01.2016 17:00","16174","20263"
"05.01.2016 17:00 - 05.01.2016 17:15","17071","20442"
"05.01.2016 17:15 - 05.01.2016 17:30","16975","20746"
"05.01.2016 17:30 - 05.01.2016 17:45","17926","20814"
"05.01.2016 17:45 - 05.01.2016 18:00","17766","20869"
"05.01.2016 18:00 - 05.01.2016 18:15","17333","20629"
"05.01.2016 18:15 - 05.01.2016 18:30","16882","20503"
"05.01.2016 18:30 - 05.01.2016 18:45","17029","20510"
"05.01.2016 18:45 - 05.01.2016 19:00","16697","20444"
"05.01.2016 19:00 - 05.01.2016 19:15","16988","20308"
"05.01.2016 19:15 - 05.01.2016 19:30","15583","20003"
"05.01.2016 19:30 - 05.01.2016 19:45","16298","19743"
"05.01.2016 19:45 - 05.01.2016 20:00","15756","19486"
"05.01.2016 20:00 - 05.01.2016 20:15","15933","19187"
"05.01.2016 20:15 - 05.01.2016 20:30","14936","18709"
"05.01.2016 20:30 - 05.01.2016 20:45","14814","18471"
"05.01.2016 20:45 - 05.01.2016 21:00","15032","18079"
"05.01.2016 21:00 - 05.01.2016 21:15","14628","17874"
"05.01.2016 21:15 - 05.01.2016 21:30","14745","17704"
"05.01.2016 21:30 - 05.01.2016 21:45","14495","17303"
"05.01.2016 21:45 - 05.01.2016 22:00","14988","17022"
"05.01.2016 22:00 - 05.01.2016 22:15","14056","17297"
"05.01.2016 22:15 - 05.01.2016 22:30","14042","17001"
"05.01.2016 22:30 - 05.01.2016 22:45","13814","16704"
"05.01.2016 22:45 - 05.01.2016 23:00","13643","16336"
"05.01.2016 23:00 - 05.01.2016 23:15","13733","16090"
"05.01.2016 23:15 - 05.01.2016 23:30","13292","15728"
"05.01.2016 23:30 - 05.01.2016 23:45","12734","15514"
"05.01.2016 23:45 - 06.01.2016 00:00","13059","15357"
"06.01.2016 00:00 - 06.01.2016 00:15","13424","15155"
"06.01.2016 00:15 - 06.01.2016 00:30","14195","14858"
"06.01.2016 00:30 - 06.01.2016 00:45","14034","14800"
"06.01.2016 00:45 - 06.01.2016 01:00","13790","14604"
"06.01.2016 01:00 - 06.01.2016 01:15","13263","14329"
"06.01.2016 01:15 - 06.01.2016 01:30","13264","14204"
"06.01.2016 01:30 - 06.01.2016 01:45","13372","14108"
"06.01.2016 01:45 - 06.01.2016 02:00","12988","13972"
"06.01.2016 02:00 - 06.01.2016 02:15","12952","13954"
"06.01.2016 02:15 - 06.01.2016 02:30","13105","13739"
"06.01.2016 02:30 - 06.01.2016 02:45","12591","13645"
"06.01.2016 02:45 - 06.01.2016 03:00","12363","13742"
"06.01.2016 03:00 - 06.01.2016 03:15","12519","13676"
"06.01.2016 03:15 - 06.01.2016 03:30","12891","13663"
"06.01.2016 03:30 - 06.01.2016 03:45","12711","13621"
"06.01.2016 03:45 - 06.01.2016 04:00","12541","13522"
"06.01.2016 04:00 - 06.01.2016 04:15","12929","13709"
"06.01.2016 04:15 - 06.01.2016 04:30","13400","13735"
"06.01.2016 04:30 - 06.01.2016 04:45","12419","13824"
"06.01.2016 04:45 - 06.01.2016 05:00","12880","13875"
"06.01.2016 05:00 - 06.01.2016 05:15","13634","14067"
"06.01.2016 05:15 - 06.01.2016 05:30","13434","13961"
"06.01.2016 05:30 - 06.01.2016 05:45","13886","14290"
"06.01.2016 05:45 - 06.01.2016 06:00","13158","14519"
"06.01.2016 06:00 - 06.01.2016 06:15","13644","14369"
"06.01.2016 06:15 - 06.01.2016 06:30","13880","14717"
"06.01.2016 06:30 - 06.01.2016 06:45","14644","15088"
"06.01.2016 06:45 - 06.01.2016 07:00","14892","15484"
"06.01.2016 07:00 - 06.01.2016 07:15","15510","15824"
"06.01.2016 07:15 - 06.01.2016 07:30","15320","16321"
"06.01.2016 07:30 - 06.01.2016 07:45","15704","16818"
"06.01.2016 07:45 - 06.01.2016 08:00","15800","17321"
"06.01.2016 08:00 - 06.01.2016 08:15","16671","17387"
"06.01.2016 08:15 - 06.01.2016 08:30","16912","17549"
"06.01.2016 08:30 - 06.01.2016 08:45","16372","17758"
"06.01.2016 08:45 - 06.01.2016 09:00","16513","17888"
"06.01.2016 09:00 - 06.01.2016 09:15","17060","17942"
"06.01.2016 09:15 - 06.01.2016 09:30","16943","18133"
"06.01.2016 09:30 - 06.01.2016 09:45","17199","18291"
"06.01.2016 09:45 - 06.01.2016 10:00","17281","18531"
"06.01.2016 10:00 - 06.01.2016 10:15","17718","18642"
"06.01.2016 10:15 - 06.01.2016 10:30","17203","18974"
"06.01.2016 10:30 - 06.01.2016 10:45","17854","19208"
"06.01.2016 10:45 - 06.01.2016 11:00","17834","19423"
"06.01.2016 11:00 - 06.01.2016 11:15","18167","19582"
"06.01.2016 11:15 - 06.01.2016 11:30","18408","19826"
"06.01.2016 11:30 - 06.01.2016 11:45","18244","19966"
"06.01.2016 11:45 - 06.01.2016 12:00","18325","19858"
"06.01.2016 12:00 - 06.01.2016 12:15","18576","19828"
"06.01.2016 12:15 - 06.01.2016 12:30","18132","19668"
"06.01.2016 12:30 - 06.01.2016 12:45","18074","19493"
"06.01.2016 12:45 - 06.01.2016 13:00","18619","19389"
"06.01.2016 13:00 - 06.01.2016 13:15","18123","19318"
"06.01.2016 13:15 - 06.01.2016 13:30","17504","19094"
"06.01.2016 13:30 - 06.01.2016 13:45","17783","18863"
"06.01.2016 13:45 - 06.01.2016 14:00","17745","18726"
"06.01.2016 14:00 - 06.01.2016 14:15","17023","18736"
"06.01.2016 14:15 - 06.01.2016 14:30","17204","18759"
"06.01.2016 14:30 - 06.01.2016 14:45","17723","18642"
"06.01.2016 14:45 - 06.01.2016 15:00","17083","18576"
"06.01.2016 15:00 - 06.01.2016 15:15","17240","18482"
"06.01.2016 15:15 - 06.01.2016 15:30","16561","18479"
"06.01.2016 15:30 - 06.01.2016 15:45","16860","18353"
"06.01.2016 15:45 - 06.01.2016 16:00","16373","18597"
"06.01.2016 16:00 - 06.01.2016 16:15","16822","18631"
"06.01.2016 16:15 - 06.01.2016 16:30","16684","18825"
"06.01.2016 16:30 - 06.01.2016 16:45","17591","19309"
"06.01.2016 16:45 - 06.01.2016 17:00","17617","19683"
"06.01.2016 17:00 - 06.01.2016 17:15","18410","19686"
"06.01.2016 17:15 - 06.01.2016 17:30","18479","19904"
"06.01.2016 17:30 - 06.01.2016 17:45","18608","20117"
"06.01.2016 17:45 - 06.01.2016 18:00","18578","20184"
"06.01.2016 18:00 - 06.01.2016 18:15","18735","20142"
"06.01.2016 18:15 - 06.01.2016 18:30","18612","20001"
"06.01.2016 18:30 - 06.01.2016 18:45","18694","19858"
"06.01.2016 18:45 - 06.01.2016 19:00","18270","19759"
"06.01.2016 19:00 - 06.01.2016 19:15","19070","19546"
"06.01.2016 19:15 - 06.01.2016 19:30","18221","19263"
"06.01.2016 19:30 - 06.01.2016 19:45","18380","18945"
"06.01.2016 19:45 - 06.01.2016 20:00","17833","18772"
"06.01.2016 20:00 - 06.01.2016 20:15","17576","18664"
"06.01.2016 20:15 - 06.01.2016 20:30","17113","18247"
"06.01.2016 20:30 - 06.01.2016 20:45","16729","17858"
"06.01.2016 20:45 - 06.01.2016 21:00","16910","17540"
"06.01.2016 21:00 - 06.01.2016 21:15","16135","17543"
"06.01.2016 21:15 - 06.01.2016 21:30","16444","17182"
"06.01.2016 21:30 - 06.01.2016 21:45","16115","16940"
"06.01.2016 21:45 - 06.01.2016 22:00","15769","16828"
"06.01.2016 22:00 - 06.01.2016 22:15","15548","17310"
"06.01.2016 22:15 - 06.01.2016 22:30","15609","17183"
"06.01.2016 22:30 - 06.01.2016 22:45","15571","16729"
"06.01.2016 22:45 - 06.01.2016 23:00","15126","16357"
"06.01.2016 23:00 - 06.01.2016 23:15","15060","16078"
"06.01.2016 23:15 - 06.01.2016 23:30","14926","15797"
"06.01.2016 23:30 - 06.01.2016 23:45","14931","15418"
"06.01.2016 23:45 - 07.01.2016 00:00","14380","15003"
"07.01.2016 00:00 - 07.01.2016 00:15","15474","15047"
"07.01.2016 00:15 - 07.01.2016 00:30","14670","14830"
"07.01.2016 00:30 - 07.01.2016 00:45","14657","14413"
"07.01.2016 00:45 - 07.01.2016 01:00","14908","14109"
"07.01.2016 01:00 - 07.01.2016 01:15","13998","14115"
"07.01.2016 01:15 - 07.01.2016 01:30","13896","13905"
"07.01.2016 01:30 - 07.01.2016 01:45","14096","13657"
"07.01.2016 01:45 - 07.01.2016 02:00","14094","13587"
"07.01.2016 02:00 - 07.01.2016 02:15","13750","13612"
"07.01.2016 02:15 - 07.01.2016 02:30","13887","13611"
"07.01.2016 02:30 - 07.01.2016 02:45","13870","13653"
"07.01.2016 02:45 - 07.01.2016 03:00","13655","13467"
"07.01.2016 03:00 - 07.01.2016 03:15","13633","13600"
"07.01.2016 03:15 - 07.01.2016 03:30","13505","13619"
"07.01.2016 03:30 - 07.01.2016 03:45","13386","13682"
"07.01.2016 03:45 - 07.01.2016 04:00","13321","13751"
"07.01.2016 04:00 - 07.01.2016 04:15","13275","13904"
"07.01.2016 04:15 - 07.01.2016 04:30","14143","13890"
"07.01.2016 04:30 - 07.01.2016 04:45","12484","14020"
"07.01.2016 04:45 - 07.01.2016 05:00","12780","14263"
"07.01.2016 05:00 - 07.01.2016 05:15","13450","14502"
"07.01.2016 05:15 - 07.01.2016 05:30","13250","14544"
"07.01.2016 05:30 - 07.01.2016 05:45","13442","15095"
"07.01.2016 05:45 - 07.01.2016 06:00","13175","15548"
"07.01.2016 06:00 - 07.01.2016 06:15","13352","15965"
"07.01.2016 06:15 - 07.01.2016 06:30","13490","16801"
"07.01.2016 06:30 - 07.01.2016 06:45","14376","17359"
"07.01.2016 06:45 - 07.01.2016 07:00","14523","18010"
"07.01.2016 07:00 - 07.01.2016 07:15","14878","18790"
"07.01.2016 07:15 - 07.01.2016 07:30","15422","19179"
"07.01.2016 07:30 - 07.01.2016 07:45","16148","19617"
"07.01.2016 07:45 - 07.01.2016 08:00","15851","19953"
"07.01.2016 08:00 - 07.01.2016 08:15","17276","20186"
"07.01.2016 08:15 - 07.01.2016 08:30","17163","20139"
"07.01.2016 08:30 - 07.01.2016 08:45","16937","20119"
"07.01.2016 08:45 - 07.01.2016 09:00","16866","20317"
"07.01.2016 09:00 - 07.01.2016 09:15","17390","20468"
"07.01.2016 09:15 - 07.01.2016 09:30","17154","20624"
"07.01.2016 09:30 - 07.01.2016 09:45","17615","20706"
"07.01.2016 09:45 - 07.01.2016 10:00","17522","20920"
"07.01.2016 10:00 - 07.01.2016 10:15","17944","20675"
"07.01.2016 10:15 - 07.01.2016 10:30","17372","20638"
"07.01.2016 10:30 - 07.01.2016 10:45","18146","20658"
"07.01.2016 10:45 - 07.01.2016 11:00","17964","20503"
"07.01.2016 11:00 - 07.01.2016 11:15","18546","20438"
"07.01.2016 11:15 - 07.01.2016 11:30","18599","20551"
"07.01.2016 11:30 - 07.01.2016 11:45","18700","20527"
"07.01.2016 11:45 - 07.01.2016 12:00","18629","20474"
"07.01.2016 12:00 - 07.01.2016 12:15","18856","20429"
"07.01.2016 12:15 - 07.01.2016 12:30","18214","20358"
"07.01.2016 12:30 - 07.01.2016 12:45","18276","20338"
"07.01.2016 12:45 - 07.01.2016 13:00","18827","20248"
"07.01.2016 13:00 - 07.01.2016 13:15","18194","20299"
"07.01.2016 13:15 - 07.01.2016 13:30","17917","20250"
"07.01.2016 13:30 - 07.01.2016 13:45","17991","20080"
"07.01.2016 13:45 - 07.01.2016 14:00","17925","19890"
"07.01.2016 14:00 - 07.01.2016 14:15","17182","20102"
"07.01.2016 14:15 - 07.01.2016 14:30","17246","20088"
"07.01.2016 14:30 - 07.01.2016 14:45","17431","20036"
"07.01.2016 14:45 - 07.01.2016 15:00","17272","20049"
"07.01.2016 15:00 - 07.01.2016 15:15","17266","20019"
"07.01.2016 15:15 - 07.01.2016 15:30","16704","19801"
"07.01.2016 15:30 - 07.01.2016 15:45","16766","19765"
"07.01.2016 15:45 - 07.01.2016 16:00","15742","19953"
"07.01.2016 16:00 - 07.01.2016 16:15","16532","19897"
"07.01.2016 16:15 - 07.01.2016 16:30","16621","20174"
"07.01.2016 16:30 - 07.01.2016 16:45","17594","20551"
"07.01.2016 16:45 - 07.01.2016 17:00","17661","20913"
"07.01.2016 17:00 - 07.01.2016 17:15","18058","21223"
"07.01.2016 17:15 - 07.01.2016 17:30","18653","21392"
"07.01.2016 17:30 - 07.01.2016 17:45","18761","21410"
"07.01.2016 17:45 - 07.01.2016 18:00","18877","21388"
"07.01.2016 18:00 - 07.01.2016 18:15","18970","21146"
"07.01.2016 18:15 - 07.01.2016 18:30","18574","21125"
"07.01.2016 18:30 - 07.01.2016 18:45","18641","20962"
"07.01.2016 18:45 - 07.01.2016 19:00","18155","20842"
"07.01.2016 19:00 - 07.01.2016 19:15","19736","20551"
"07.01.2016 19:15 - 07.01.2016 19:30","18011","20259"
"07.01.2016 19:30 - 07.01.2016 19:45","17870","19943"
"07.01.2016 19:45 - 07.01.2016 20:00","17877","19469"
"07.01.2016 20:00 - 07.01.2016 20:15","17229","18931"
"07.01.2016 20:15 - 07.01.2016 20:30","16932","18378"
"07.01.2016 20:30 - 07.01.2016 20:45","16121","18078"
"07.01.2016 20:45 - 07.01.2016 21:00","16453","17620"
"07.01.2016 21:00 - 07.01.2016 21:15","15400","17324"
"07.01.2016 21:15 - 07.01.2016 21:30","15786","16958"
"07.01.2016 21:30 - 07.01.2016 21:45","15613","16652"
"07.01.2016 21:45 - 07.01.2016 22:00","15830","16272"
"07.01.2016 22:00 - 07.01.2016 22:15","15007","16893"
"07.01.2016 22:15 - 07.01.2016 22:30","15367","16539"
"07.01.2016 22:30 - 07.01.2016 22:45","15299","16263"
"07.01.2016 22:45 - 07.01.2016 23:00","15066","15935"
"07.01.2016 23:00 - 07.01.2016 23:15","15049","15740"
"07.01.2016 23:15 - 07.01.2016 23:30","14269","15335"
"07.01.2016 23:30 - 07.01.2016 23:45","14557","15039"
"07.01.2016 23:45 - 08.01.2016 00:00","13642","14829"
"08.01.2016 00:00 - 08.01.2016 00:15","13336","14844"
"08.01.2016 00:15 - 08.01.2016 00:30","13434","14640"
"08.01.2016 00:30 - 08.01.2016 00:45","13423","14276"
"08.01.2016 00:45 - 08.01.2016 01:00","13319","14231"
"08.01.2016 01:00 - 08.01.2016 01:15","12894","14121"
"08.01.2016 01:15 - 08.01.2016 01:30","12779","13750"
"08.01.2016 01:30 - 08.01.2016 01:45","12895","13662"
"08.01.2016 01:45 - 08.01.2016 02:00","12727","13433"
"08.01.2016 02:00 - 08.01.2016 02:15","12889","13406"
"08.01.2016 02:15 - 08.01.2016 02:30","13014","13280"
"08.01.2016 02:30 - 08.01.2016 02:45","12677","13225"
"08.01.2016 02:45 - 08.01.2016 03:00","12423","13160"
"08.01.2016 03:00 - 08.01.2016 03:15","12689","13276"
"08.01.2016 03:15 - 08.01.2016 03:30","12873","12950"
"08.01.2016 03:30 - 08.01.2016 03:45","12783","13047"
"08.01.2016 03:45 - 08.01.2016 04:00","12748","13120"
"08.01.2016 04:00 - 08.01.2016 04:15","12820","13411"
"08.01.2016 04:15 - 08.01.2016 04:30","13474","13446"
"08.01.2016 04:30 - 08.01.2016 04:45","12423","13495"
"08.01.2016 04:45 - 08.01.2016 05:00","12719","13649"
"08.01.2016 05:00 - 08.01.2016 05:15","13682","13765"
"08.01.2016 05:15 - 08.01.2016 05:30","13392","13968"
"08.01.2016 05:30 - 08.01.2016 05:45","14022","14355"
"08.01.2016 05:45 - 08.01.2016 06:00","13769","14860"
"08.01.2016 06:00 - 08.01.2016 06:15","14661","15040"
"08.01.2016 06:15 - 08.01.2016 06:30","14754","15875"
"08.01.2016 06:30 - 08.01.2016 06:45","15749","16583"
"08.01.2016 06:45 - 08.01.2016 07:00","16651","17193"
"08.01.2016 07:00 - 08.01.2016 07:15","16292","17819"
"08.01.2016 07:15 - 08.01.2016 07:30","15576","18111"
"08.01.2016 07:30 - 08.01.2016 07:45","16475","18526"
"08.01.2016 07:45 - 08.01.2016 08:00","16116","18751"
"08.01.2016 08:00 - 08.01.2016 08:15","16941","19159"
"08.01.2016 08:15 - 08.01.2016 08:30","16897","19214"
"08.01.2016 08:30 - 08.01.2016 08:45","16599","19287"
"08.01.2016 08:45 - 08.01.2016 09:00","16732","19551"
"08.01.2016 09:00 - 08.01.2016 09:15","17219","19284"
"08.01.2016 09:15 - 08.01.2016 09:30","17230","19359"
"08.01.2016 09:30 - 08.01.2016 09:45","17546","19447"
"08.01.2016 09:45 - 08.01.2016 10:00","17556","19427"
"08.01.2016 10:00 - 08.01.2016 10:15","17625","19360"
"08.01.2016 10:15 - 08.01.2016 10:30","17510","19462"
"08.01.2016 10:30 - 08.01.2016 10:45","18018","19354"
"08.01.2016 10:45 - 08.01.2016 11:00","17941","19395"
"08.01.2016 11:00 - 08.01.2016 11:15","18030","19635"
"08.01.2016 11:15 - 08.01.2016 11:30","18375","19655"
"08.01.2016 11:30 - 08.01.2016 11:45","18343","19690"
"08.01.2016 11:45 - 08.01.2016 12:00","18614","19564"
"08.01.2016 12:00 - 08.01.2016 12:15","18257","19611"
"08.01.2016 12:15 - 08.01.2016 12:30","18237","19528"
"08.01.2016 12:30 - 08.01.2016 12:45","18249","19391"
"08.01.2016 12:45 - 08.01.2016 13:00","18439","19290"
"08.01.2016 13:00 - 08.01.2016 13:15","18036","19305"
"08.01.2016 13:15 - 08.01.2016 13:30","18240","19035"
"08.01.2016 13:30 - 08.01.2016 13:45","18094","18806"
"08.01.2016 13:45 - 08.01.2016 14:00","17882","18501"
"08.01.2016 14:00 - 08.01.2016 14:15","17495","18597"
"08.01.2016 14:15 - 08.01.2016 14:30","17441","18451"
"08.01.2016 14:30 - 08.01.2016 14:45","17672","18405"
"08.01.2016 14:45 - 08.01.2016 15:00","17706","18255"
"08.01.2016 15:00 - 08.01.2016 15:15","17594","18065"
"08.01.2016 15:15 - 08.01.2016 15:30","16805","18039"
"08.01.2016 15:30 - 08.01.2016 15:45","17042","18043"
"08.01.2016 15:45 - 08.01.2016 16:00","16234","17774"
"08.01.2016 16:00 - 08.01.2016 16:15","16659","17987"
"08.01.2016 16:15 - 08.01.2016 16:30","16751","18445"
"08.01.2016 16:30 - 08.01.2016 16:45","17475","18905"
"08.01.2016 16:45 - 08.01.2016 17:00","17431","19389"
"08.01.2016 17:00 - 08.01.2016 17:15","18249","19924"
"08.01.2016 17:15 - 08.01.2016 17:30","18015","20196"
"08.01.2016 17:30 - 08.01.2016 17:45","18356","20327"
"08.01.2016 17:45 - 08.01.2016 18:00","19328","20243"
"08.01.2016 18:00 - 08.01.2016 18:15","18447","19861"
"08.01.2016 18:15 - 08.01.2016 18:30","18552","19593"
"08.01.2016 18:30 - 08.01.2016 18:45","18256","19558"
"08.01.2016 18:45 - 08.01.2016 19:00","17995","19338"
"08.01.2016 19:00 - 08.01.2016 19:15","18989","19033"
"08.01.2016 19:15 - 08.01.2016 19:30","18105","18737"
"08.01.2016 19:30 - 08.01.2016 19:45","17688","18496"
"08.01.2016 19:45 - 08.01.2016 20:00","17728","18126"
"08.01.2016 20:00 - 08.01.2016 20:15","17542","17780"
"08.01.2016 20:15 - 08.01.2016 20:30","17156","17430"
"08.01.2016 20:30 - 08.01.2016 20:45","16311","17122"
"08.01.2016 20:45 - 08.01.2016 21:00","16463","16724"
"08.01.2016 21:00 - 08.01.2016 21:15","16065","16663"
"08.01.2016 21:15 - 08.01.2016 21:30","15936","16428"
"08.01.2016 21:30 - 08.01.2016 21:45","15566","16117"
"08.01.2016 21:45 - 08.01.2016 22:00","16161","15918"
"08.01.2016 22:00 - 08.01.2016 22:15","14961","16288"
"08.01.2016 22:15 - 08.01.2016 22:30","15499","16081"
"08.01.2016 22:30 - 08.01.2016 22:45","15610","15879"
"08.01.2016 22:45 - 08.01.2016 23:00","14960","15640"
"08.01.2016 23:00 - 08.01.2016 23:15","14736","15414"
"08.01.2016 23:15 - 08.01.2016 23:30","14130","15267"
"08.01.2016 23:30 - 08.01.2016 23:45","14455","15099"
"08.01.2016 23:45 - 09.01.2016 00:00","13840","14922"
"09.01.2016 00:00 - 09.01.2016 00:15","14593","14814"
"09.01.2016 00:15 - 09.01.2016 00:30","14613","14534"
"09.01.2016 00:30 - 09.01.2016 00:45","14502","14142"
"09.01.2016 00:45 - 09.01.2016 01:00","14325","14052"
"09.01.2016 01:00 - 09.01.2016 01:15","13861","13801"
"09.01.2016 01:15 - 09.01.2016 01:30","13732","13657"
"09.01.2016 01:30 - 09.01.2016 01:45","13540","13495"
"09.01.2016 01:45 - 09.01.2016 02:00","13694","13219"
"09.01.2016 02:00 - 09.01.2016 02:15","13375","13121"
"09.01.2016 02:15 - 09.01.2016 02:30","13248","12938"
"09.01.2016 02:30 - 09.01.2016 02:45","13229","12855"
"09.01.2016 02:45 - 09.01.2016 03:00","12947","12896"
"09.01.2016 03:00 - 09.01.2016 03:15","13251","12853"
"09.01.2016 03:15 - 09.01.2016 03:30","13122","12834"
"09.01.2016 03:30 - 09.01.2016 03:45","13079","12751"
"09.01.2016 03:45 - 09.01.2016 04:00","13085","12677"
"09.01.2016 04:00 - 09.01.2016 04:15","12996","12906"
"09.01.2016 04:15 - 09.01.2016 04:30","13488","12915"
"09.01.2016 04:30 - 09.01.2016 04:45","12662","12966"
"09.01.2016 04:45 - 09.01.2016 05:00","12772","13061"
"09.01.2016 05:00 - 09.01.2016 05:15","13275","13008"
"09.01.2016 05:15 - 09.01.2016 05:30","13008","13027"
"09.01.2016 05:30 - 09.01.2016 05:45","13109","13022"
"09.01.2016 05:45 - 09.01.2016 06:00","13024","12937"
"09.01.2016 06:00 - 09.01.2016 06:15","13491","12834"
"09.01.2016 06:15 - 09.01.2016 06:30","13421","13075"
"09.01.2016 06:30 - 09.01.2016 06:45","13711","13323"
"09.01.2016 06:45 - 09.01.2016 07:00","13933","13539"
"09.01.2016 07:00 - 09.01.2016 07:15","14062","13716"
"09.01.2016 07:15 - 09.01.2016 07:30","14299","13877"
"09.01.2016 07:30 - 09.01.2016 07:45","14869","14215"
"09.01.2016 07:45 - 09.01.2016 08:00","14691","14481"
"09.01.2016 08:00 - 09.01.2016 08:15","15673","14751"
"09.01.2016 08:15 - 09.01.2016 08:30","15417","14990"
"09.01.2016 08:30 - 09.01.2016 08:45","15343","15292"
"09.01.2016 08:45 - 09.01.2016 09:00","15374","15351"
"09.01.2016 09:00 - 09.01.2016 09:15","15753","15607"
"09.01.2016 09:15 - 09.01.2016 09:30","16156","15697"
"09.01.2016 09:30 - 09.01.2016 09:45","16288","15779"
"09.01.2016 09:45 - 09.01.2016 10:00","16558","16012"
"09.01.2016 10:00 - 09.01.2016 10:15","16684","16258"
"09.01.2016 10:15 - 09.01.2016 10:30","16714","16407"
"09.01.2016 10:30 - 09.01.2016 10:45","16933","16606"
"09.01.2016 10:45 - 09.01.2016 11:00","17007","16639"
"09.01.2016 11:00 - 09.01.2016 11:15","17447","16754"
"09.01.2016 11:15 - 09.01.2016 11:30","17417","16892"
"09.01.2016 11:30 - 09.01.2016 11:45","17816","16778"
"09.01.2016 11:45 - 09.01.2016 12:00","17928","16738"
"09.01.2016 12:00 - 09.01.2016 12:15","17850","16818"
"09.01.2016 12:15 - 09.01.2016 12:30","17452","16747"
"09.01.2016 12:30 - 09.01.2016 12:45","17669","16640"
"09.01.2016 12:45 - 09.01.2016 13:00","17922","16552"
"09.01.2016 13:00 - 09.01.2016 13:15","17459","16516"
"09.01.2016 13:15 - 09.01.2016 13:30","17289","16524"
"09.01.2016 13:30 - 09.01.2016 13:45","17416","16386"
"09.01.2016 13:45 - 09.01.2016 14:00","17424","16246"
"09.01.2016 14:00 - 09.01.2016 14:15","16899","16184"
"09.01.2016 14:15 - 09.01.2016 14:30","16748","16007"
"09.01.2016 14:30 - 09.01.2016 14:45","16706","16058"
"09.01.2016 14:45 - 09.01.2016 15:00","16413","16122"
"09.01.2016 15:00 - 09.01.2016 15:15","16645","16160"
"09.01.2016 15:15 - 09.01.2016 15:30","16295","16115"
"09.01.2016 15:30 - 09.01.2016 15:45","16371","16122"
"09.01.2016 15:45 - 09.01.2016 16:00","16117","16008"
