,daily_cost
223,-0.7397676143441236
224,-0.8508767240126535
225,0.14187418130360108
226,-0.3138653087336558
227,0.5708508375070339
228,0.8459602730945963
229,-0.14942857115930552
230,-0.5754795062999422
231,-0.4477487644680481
232,-0.7215282964458323
233,-0.9002953073563338
234,-0.036024535433145655
235,-0.4132924162988574
236,-0.3440541440852428
237,-0.6562838800375346
238,-0.7124592723210191
239,-0.7225184577109551
240,0.40826017685820526
241,1.226962793201572
242,0.4818216054775789
243,0.05009284399767089
244,-0.6600184045313396
245,-0.28281017057466795
246,0.5672216062901663
247,0.8585688557127054
248,0.7200638650591444
249,1.430860075237803
250,0.8798168235672195
251,-0.1162427139869926
252,0.5577831120990646
253,0.7199900503886131
254,1.0658941127467663
255,1.3379016394774184
256,0.5887287093461843
257,0.23769076743086426
258,-0.1727952416904236
259,0.9209804411270742
260,1.112357154275933
261,1.0635352040117338
262,-0.07901638230213526
263,0.36047358735959845
264,0.19201559174747596
265,0.023454563907885473
266,0.6558084436193294
267,0.7008488088974452
268,0.4702922885989915
269,1.315907891052146
270,0.9928673685007623
271,1.2985561056458774
272,0.09353183758890182
273,1.3565877832163646
274,0.6669756194236078
275,1.270501348077848
276,1.2593511072156727
277,1.402180279732529
278,1.5021455736368625
279,1.1111885460447193
280,1.653550170772796
281,1.973875721181483
282,1.7110132348709863
283,1.200870667371798
284,1.0871446168471124
285,0.05010375294510627
286,-0.11115402300326394
287,0.6119364771181504
288,1.1425473877091923
289,0.7841555108428666
290,0.8142422996307946
291,1.4468460026324563
292,1.5356615154734592
293,1.5490715837271531
294,2.005378273773485
295,2.017637512040229
296,1.7777536821639652
297,1.6019571818810654
298,1.4273043437443789
299,1.8214456559982117
300,1.2225000237600845
301,1.293595498663028
302,1.227438345209985
303,1.5105527662505998
304,1.7363819530621771
305,1.8170048303502124
306,1.2196464828349713
307,1.690818319704249
308,1.737175720412229
309,2.178856017483866
310,2.4738750875392945
311,2.3229221333466534
312,2.5354561951281958
313,2.2373430987215124
314,2.0337822080773904
315,1.8632107000622091
316,1.9707449986003998
317,2.1719951833840616
318,2.453491804348891
319,1.9852636304419395
320,2.0944232342665665
321,1.6031392046206805
322,2.621702632262349
323,2.6571158686533662
324,1.8177676595605838
325,2.3125230667856167
326,2.3880707489992234
327,2.072316198862647
328,2.065395947488297
329,2.7690910345567725
330,2.430043934921454
331,2.3894063391519254
332,2.6134742353475686
333,2.4503650215845454
334,2.2270696070978713
335,2.308994886170572
336,2.8161080688889877
337,2.777726005321707
338,2.7515622400133597
339,2.43943115263499
340,2.6972230803167183
341,2.458149923576078
342,2.4810470545603827
343,2.9067355584319228
344,2.7909530402267166
345,2.6738179584646278
346,2.685725047118219
347,2.4543548002931193
348,2.1441718696726215
349,2.1486556785967705
350,2.7865455495471365
351,2.705701578349329
352,2.612317018730086
353,2.5920909615013423
354,2.412975147650128
355,2.174449493578106
356,1.8916016979617514
357,1.6985906564762294
358,1.6906042045502068
359,2.0890083092050435
