,daily_cost
276,2.7358501836691818
277,2.6584652202600147
278,2.349355278271941
279,2.154894660326476
280,2.610103636570478
281,2.723658878600181
282,2.7139659061967905
283,2.695899498837052
284,2.640889199511624
285,2.2931777712593773
286,2.1391976510173563
287,2.6318459205985234
288,2.683375661117171
289,2.6914656817751528
290,2.7158874886657225
291,2.6900384073365187
292,2.3670266214055893
293,2.212359812683634
294,2.7144997097634134
295,2.753331019642497
296,2.74690217727424
297,2.7512235357129535
298,2.719449304400495
299,2.4297768035887826
300,2.201223700141539
301,2.4548456950313793
302,2.3153451713153994
303,2.2374511972646696
304,2.7066115368528965
305,2.6997843332693683
306,2.401793648932313
307,2.2187961962784266
308,2.6852489193197497
309,2.6785323496106725
310,2.7002216909484167
311,2.701371160588709
312,2.7417637112471853
313,2.363523063318804
314,2.1862310829566516
315,2.705788346140444
316,2.7577145425388485
317,2.74077370636053
318,2.7853881199965373
319,2.7337435480215913
320,2.4170945374330453
321,2.2538022008535714
322,2.783551197951286
323,2.8435970926229626
324,2.840159249996306
325,2.872834238922729
326,2.750691379698388
327,2.382446652520001
328,2.2759584530709644
329,2.7818565926400565
330,2.8249777656628563
331,2.8917337270199237
332,2.9102243875163882
333,2.8786001885335506
334,2.5544533966408447
335,2.3920813894249884
336,2.885567802101784
337,2.8991528344146342
338,2.9152487591499012
339,2.9424690430095755
340,2.906680016228648
341,2.5932476851392927
342,2.4528748679101833
343,2.917185843971466
344,2.9394983304020736
345,2.957842318707975
346,2.955569538557655
347,2.838472336246023
348,2.462121370201307
349,2.309835637073548
350,2.765639906486388
351,2.782332454779351
352,2.7708455276965513
353,2.7360070701169574
354,2.6745387371563027
355,2.301188120805347
356,2.0308265234227725
357,1.8318023757373478
358,1.9690722911688994
359,2.3078105312179713
