,daily_cost
315,3.172606386133438
316,3.242325197231234
317,3.2148953340053827
318,3.290246830090924
319,3.194050978806628
320,2.625711667082387
321,2.356134283977376
322,3.3057132787223567
323,3.3920071209019134
324,3.3854662275570755
325,3.438948094585699
326,3.2257060116601775
327,2.569688934059915
328,2.396925032321213
329,3.305238040305945
330,3.359619681884006
331,3.4711299102945627
332,3.5015281356800374
333,3.434863743767449
334,2.8516307405568178
335,2.585929470838775
336,3.4762786318147563
337,3.484328291924466
338,3.510923375728256
339,3.5541866675526146
340,3.4849998333876506
341,2.9187675878140746
342,2.6894466435803426
343,3.529064267662784
344,3.5490890331059557
345,3.578615103766628
346,3.5747217641295883
347,3.3671673638451374
348,2.6933475833524
349,2.4422613404944205
350,3.2667433468484344
351,3.278757290064081
352,3.2580832939155426
353,3.1962730027133675
354,3.0837993336010587
355,2.4168593800982383
356,1.9533961789028549
357,1.620995321347268
358,1.8689108036218167
359,2.4738110864774034
