,daily_cost
291,4.753717194590237
292,3.9983234126877485
293,3.8705221278311566
294,4.671942423929274
295,4.81400351875754
296,4.817059078882014
297,4.704371501102337
298,4.6929649567458505
299,4.203382899825379
300,4.018282691942553
301,4.3814099848310315
302,4.029790075344578
303,4.401831592357886
304,4.619974359161427
305,4.603851693751489
306,4.176423182261018
307,3.840572060874687
308,4.695723070574702
309,4.841690020262001
310,4.7862444500311225
311,4.780159259876305
312,4.952866566599643
313,4.360906278691983
314,4.003206626905905
315,4.820481981849729
316,4.878476401821411
317,4.648968962329706
318,4.962391971742968
319,4.876135682769716
320,4.406489790363452
321,4.08097086283013
322,5.038553995340887
323,5.0614579906603
324,5.01598763367448
325,5.202439741903272
326,4.9996021285736045
327,4.343417196004308
328,4.294987689907773
329,5.384343794939959
330,5.228817039448654
331,4.9836424195400655
332,5.035090160412748
333,4.889177459769955
334,4.386523914773949
335,4.281727579742907
336,5.308294269551715
337,5.335742613071114
338,5.213371735658613
339,5.453865555560345
340,5.309172173036141
341,4.7360887999717205
342,4.510579719071897
343,5.305463868905223
344,5.4050046566206715
345,5.459457499451107
346,5.407973669365395
347,5.028861869805643
348,4.47790993812538
349,4.272887858807942
350,5.125531361201789
351,5.062238025971082
352,4.901541785138153
353,4.8654772745525525
354,4.566397549353717
355,4.119972424310382
356,3.7240821318293675
357,3.608848204855565
358,3.7985784341164512
359,4.140789064017125
