,date,from,to,load,grid,cost
80,2017-01-02 00:00:00,2017-01-02 20:00:00,2017-01-02 20:15:00,0.46137112725,0.46137112725,0.08114364700509376
81,2017-01-02 00:00:00,2017-01-02 20:15:00,2017-01-02 20:30:00,0.45266209923,0.45266209923,0.07961194670207625
82,2017-01-02 00:00:00,2017-01-02 20:30:00,2017-01-02 20:45:00,0.44702573694,0.44702573694,0.0786206514843225
83,2017-01-02 00:00:00,2017-01-02 20:45:00,2017-01-02 21:00:00,0.44257696938,0.44257696938,0.07783822448970751
84,2017-01-02 00:00:00,2017-01-02 21:00:00,2017-01-02 21:15:00,0.43383023994,0.43383023994,0.0762998934494475
85,2017-01-02 00:00:00,2017-01-02 21:15:00,2017-01-02 21:30:00,0.4275341028,0.4275341028,0.07519256032995
86,2017-01-02 00:00:00,2017-01-02 21:30:00,2017-01-02 21:45:00,0.42325499162999997,0.42325499162999997,0.07443997165292625
87,2017-01-02 00:00:00,2017-01-02 21:45:00,2017-01-02 22:00:00,0.42353775228,0.42353775228,0.074489702182245
88,2017-01-02 00:00:00,2017-01-02 22:00:00,2017-01-02 22:15:00,0.42216165045,0.42216165045,0.03011067971834625
89,2017-01-02 00:00:00,2017-01-02 22:15:00,2017-01-02 22:30:00,0.41861771697,0.41861771697,0.02985790866288525
90,2017-01-02 00:00:00,2017-01-02 22:30:00,2017-01-02 22:45:00,0.41235928125,0.41235928125,0.02941152573515625
91,2017-01-02 00:00:00,2017-01-02 22:45:00,2017-01-02 23:00:00,0.40781626014,0.40781626014,0.0290874947544855
92,2017-01-02 00:00:00,2017-01-02 23:00:00,2017-01-02 23:15:00,0.40385761104,0.40385761104,0.028805144107428002
93,2017-01-02 00:00:00,2017-01-02 23:15:00,2017-01-02 23:30:00,0.39893757573,0.39893757573,0.02845422258894225
94,2017-01-02 00:00:00,2017-01-02 23:30:00,2017-01-02 23:45:00,0.39102027753,0.39102027753,0.02788952129482725
95,2017-01-02 00:00:00,2017-01-02 23:45:00,2017-01-03 00:00:00,0.3862510479,0.3862510479,0.0275493559914675
96,2017-01-03 00:00:00,2017-01-03 00:00:00,2017-01-03 00:15:00,0.38338573998,0.38338573998,0.027344987904073498
97,2017-01-03 00:00:00,2017-01-03 00:15:00,2017-01-03 00:30:00,0.37793788479,0.37793788479,0.02695641963264675
98,2017-01-03 00:00:00,2017-01-03 00:30:00,2017-01-03 00:45:00,0.3719245083,0.3719245083,0.0265275155544975
99,2017-01-03 00:00:00,2017-01-03 00:45:00,2017-01-03 01:00:00,0.36123615573,0.36123615573,0.02576516880744225
100,2017-01-03 00:00:00,2017-01-03 01:00:00,2017-01-03 01:15:00,0.35437449729,0.35437449729,0.02527576101920925
